"Step","cosmic-field-350 - immediate_reward","cosmic-field-350 - immediate_reward__MIN","cosmic-field-350 - immediate_reward__MAX"
"1238209","0","0","0"
"1239503","3","3","3"
"1239566","0","0","0"
"1239766","0","0","0"
"1239814","0","0","0"
"1239942","0","0","0"
"1239944","0","0","0"
"1240132","0","0","0"
"1240748","0","0","0"
"1240847","0","0","0"
"1241054","2","2","2"
"1241068","0","0","0"
"1241140","0","0","0"
"1241256","3","3","3"
"1241369","0","0","0"
"1241397","2","2","2"
"1241593","3","3","3"
"1241651","0","0","0"
"1241690","1","1","1"
"1241820","0","0","0"
"1241826","0","0","0"
"1241940","0","0","0"
"1241979","1","1","1"
"1242312","0","0","0"
"1242364","0","0","0"
"1242500","0","0","0"
"1242589","2","2","2"
"1242617","0","0","0"
"1242677","0","0","0"
"1242755","0","0","0"
"1242916","0","0","0"
"1243042","0","0","0"
"1243299","0","0","0"
"1243537","0","0","0"
"1243746","0","0","0"
"1243974","0","0","0"
"1243998","0","0","0"
"1244463","1","1","1"
"1244571","0","0","0"
"1244688","0","0","0"
"1244770","0","0","0"
"1244878","0","0","0"
"1245017","0","0","0"
"1245103","0","0","0"
"1245553","1","1","1"
"1245708","0","0","0"
"1245808","0","0","0"
"1245858","3","3","3"
"1246234","0","0","0"
"1246640","0","0","0"
"1246808","0","0","0"
"1246882","0","0","0"
"1247245","0","0","0"
"1247273","0","0","0"
"1247396","2","2","2"
"1247517","0","0","0"
"1247609","0","0","0"
"1248026","2","2","2"
"1248193","0","0","0"
"1248203","4","4","4"
"1248235","0","0","0"
"1248440","0","0","0"
"1248498","0","0","0"
"1248663","0","0","0"
"1249307","0","0","0"
"1249440","0","0","0"
"1249462","0","0","0"
"1249482","0","0","0"
"1249881","4","4","4"
"1250022","0","0","0"
"1250339","0","0","0"
"1250807","1","1","1"
"1250813","0","0","0"
"1250825","0","0","0"
"1250931","0","0","0"
"1250992","0","0","0"
"1251381","0","0","0"
"1251419","0","0","0"
"1251493","0","0","0"
"1251810","0","0","0"
"1251917","0","0","0"
"1252045","0","0","0"
"1252112","0","0","0"
"1252186","0","0","0"
"1252250","0","0","0"
"1252419","0","0","0"
"1252515","3","3","3"
"1252549","2","2","2"
"1252889","0","0","0"
"1252997","0","0","0"
"1253134","0","0","0"
"1253188","0","0","0"
"1253206","0","0","0"
"1253646","0","0","0"
"1253664","0","0","0"
"1253714","4","4","4"
"1253844","0","0","0"
"1253895","0","0","0"
"1254108","0","0","0"
"1254298","0","0","0"
"1254459","0","0","0"
"1254505","0","0","0"
"1254625","3","3","3"
"1254627","0","0","0"
"1254639","0","0","0"
"1254669","0","0","0"
"1254876","3","3","3"
"1255383","0","0","0"
"1255489","3","3","3"
"1255817","0","0","0"
"1255859","0","0","0"
"1255871","0","0","0"
"1255921","0","0","0"
"1256202","0","0","0"
"1256238","3","3","3"
"1256274","0","0","0"
"1256487","0","0","0"
"1256720","0","0","0"
"1257047","0","0","0"
"1257361","0","0","0"
"1257624","2","2","2"
"1257638","0","0","0"
"1257650","3","3","3"
"1258150","2","2","2"
"1258232","0","0","0"
"1258373","2","2","2"
"1258538","1","1","1"
"1259321","0","0","0"
"1259439","0","0","0"
"1259489","0","0","0"
"1259531","2","2","2"
"1260065","0","0","0"
"1260112","1","1","1"
"1260128","0","0","0"
"1260506","0","0","0"
"1260572","0","0","0"
"1260602","1","1","1"
"1260666","0","0","0"
"1261063","0","0","0"
"1261109","2","2","2"
"1261294","0","0","0"
"1261392","0","0","0"
"1261416","0","0","0"
"1261441","0","0","0"
"1261780","0","0","0"
"1262470","0","0","0"
"1262520","0","0","0"
"1262604","0","0","0"
"1262853","0","0","0"
"1262893","0","0","0"
"1262957","0","0","0"
"1263063","0","0","0"
"1263109","0","0","0"
"1263119","0","0","0"
"1263183","0","0","0"
"1263441","0","0","0"
"1263449","0","0","0"
"1263717","0","0","0"
"1263733","0","0","0"
"1264023","0","0","0"
"1264283","2","2","2"
"1264486","0","0","0"
"1264957","0","0","0"
"1265051","0","0","0"
"1265345","0","0","0"
"1265359","2","2","2"
"1265798","0","0","0"
"1265979","0","0","0"
"1266011","0","0","0"
"1266021","0","0","0"
"1266053","0","0","0"
"1266055","0","0","0"
"1266310","0","0","0"
"1266312","0","0","0"
"1266326","0","0","0"
"1266748","0","0","0"
"1266973","0","0","0"
"1267125","0","0","0"
"1267179","0","0","0"
"1267265","0","0","0"
"1267520","0","0","0"
"1268189","0","0","0"
"1268207","0","0","0"
"1268285","0","0","0"
"1268299","0","0","0"
"1268384","0","0","0"
"1268516","0","0","0"
"1268713","2","2","2"
"1268958","2","2","2"
"1269209","6","6","6"
"1269245","2","2","2"
"1269283","0","0","0"
"1269509","0","0","0"
"1269513","0","0","0"
"1269589","1","1","1"
"1269609","0","0","0"
"1269709","0","0","0"
"1269832","0","0","0"
"1270282","2","2","2"
"1270439","1","1","1"
"1270917","0","0","0"
"1271087","0","0","0"
"1271117","0","0","0"
"1271180","0","0","0"
"1271192","0","0","0"
"1271405","1","1","1"
"1271539","2","2","2"
"1271919","0","0","0"
"1272094","0","0","0"
"1272126","0","0","0"
"1272285","0","0","0"
"1272522","2","2","2"
"1272588","0","0","0"
"1272723","0","0","0"
"1272869","0","0","0"
"1272871","6","6","6"
"1273223","0","0","0"
"1273311","0","0","0"
"1273656","0","0","0"
"1273948","0","0","0"
"1274016","0","0","0"
"1274034","0","0","0"
"1274080","3","3","3"
"1274138","0","0","0"
"1274476","2","2","2"
"1274478","0","0","0"
"1274498","0","0","0"
"1275254","0","0","0"
"1275429","1","1","1"
"1275435","0","0","0"
"1275559","0","0","0"
"1275681","0","0","0"
"1276564","0","0","0"
"1277151","0","0","0"
"1277265","0","0","0"
"1277420","0","0","0"
"1277619","1","1","1"
"1277677","0","0","0"
"1277994","0","0","0"
"1278089","0","0","0"
"1278231","0","0","0"
"1278314","0","0","0"
"1278497","0","0","0"
"1278517","0","0","0"
"1278577","0","0","0"
"1278609","0","0","0"
"1278997","4","4","4"
"1279536","0","0","0"
"1279686","0","0","0"
"1279808","0","0","0"
"1279895","1","1","1"
"1280503","0","0","0"
"1280517","0","0","0"
"1280698","2","2","2"
"1280712","2","2","2"
"1280794","0","0","0"
"1280949","0","0","0"
"1280953","0","0","0"
"1280969","4","4","4"
"1281118","0","0","0"
"1281287","0","0","0"
"1281293","1","1","1"
"1281357","0","0","0"
"1281423","0","0","0"
"1281529","0","0","0"
"1281588","0","0","0"
"1282049","0","0","0"
"1282299","0","0","0"
"1282735","0","0","0"
"1282781","2","2","2"
"1282816","0","0","0"
"1282958","0","0","0"
"1283090","0","0","0"
"1283160","0","0","0"
"1283331","0","0","0"
"1283345","4","4","4"
"1283698","4","4","4"
"1283779","1","1","1"
"1283857","0","0","0"
"1283865","0","0","0"
"1283953","0","0","0"
"1284400","0","0","0"
"1284595","0","0","0"
"1284934","0","0","0"
"1285072","0","0","0"
"1285184","0","0","0"
"1285596","0","0","0"
"1285768","0","0","0"
"1286023","0","0","0"
"1286473","0","0","0"
"1286748","3","3","3"
"1286758","0","0","0"
"1286860","2","2","2"
"1286999","0","0","0"
"1287085","0","0","0"
"1287495","2","2","2"
"1287885","4","4","4"
"1287967","0","0","0"
"1288005","0","0","0"
"1288184","0","0","0"
"1288347","0","0","0"
"1288498","0","0","0"
"1288681","0","0","0"
"1288769","1","1","1"
"1288883","4","4","4"
"1288902","0","0","0"
"1289032","0","0","0"
"1289108","0","0","0"
"1289536","2","2","2"
"1290169","0","0","0"
"1290291","0","0","0"
"1290413","3","3","3"
"1290463","0","0","0"
"1290482","1","1","1"
"1290797","0","0","0"
"1290849","2","2","2"
"1290978","1","1","1"
"1291124","2","2","2"
"1291126","2","2","2"
"1291201","0","0","0"
"1291524","4","4","4"
"1291604","0","0","0"
"1291879","6","6","6"
"1291907","0","0","0"
"1292038","0","0","0"
"1292042","0","0","0"
"1292538","2","2","2"
"1292628","0","0","0"
"1292679","1","1","1"
"1292861","0","0","0"
"1293072","0","0","0"
"1293239","0","0","0"
"1293293","0","0","0"
"1293332","0","0","0"
"1293683","2","2","2"
"1293755","0","0","0"
"1294177","0","0","0"
"1294412","0","0","0"
"1294533","0","0","0"
"1294561","0","0","0"
"1294774","0","0","0"
"1294850","0","0","0"
"1294926","0","0","0"
"1295423","0","0","0"
"1295475","0","0","0"
"1295769","0","0","0"
"1296084","2","2","2"
"1296216","0","0","0"
"1296313","0","0","0"
"1296377","0","0","0"
"1296496","0","0","0"
"1296588","3","3","3"
"1296701","0","0","0"
"1296735","0","0","0"
"1296833","0","0","0"
"1297280","0","0","0"
"1297475","0","0","0"
"1297623","0","0","0"
"1297916","6","6","6"
"1297950","4","4","4"
"1297962","4","4","4"
"1298024","0","0","0"
"1298229","0","0","0"
"1298360","2","2","2"
"1298384","0","0","0"
"1298400","0","0","0"
"1298444","0","0","0"
"1298502","0","0","0"
"1298746","1","1","1"
"1299312","0","0","0"
"1299385","0","0","0"
"1299742","3","3","3"
"1299828","0","0","0"
"1300387","1","1","1"
"1300517","2","2","2"
"1300519","4","4","4"
"1300873","0","0","0"
"1300891","1","1","1"
"1301015","0","0","0"
"1301074","0","0","0"
"1301138","0","0","0"
"1301617","0","0","0"
"1301796","0","0","0"
"1302114","0","0","0"
"1302154","0","0","0"
"1302672","0","0","0"
"1302801","1","1","1"
"1302988","0","0","0"
"1303094","0","0","0"
"1303281","0","0","0"
"1303508","0","0","0"
"1303881","0","0","0"
"1304006","2","2","2"
"1304223","0","0","0"
"1304287","2","2","2"
"1304508","6","6","6"
"1304689","0","0","0"
"1305165","1","1","1"
"1305317","0","0","0"
"1305812","0","0","0"
"1306033","0","0","0"
"1306147","2","2","2"
"1306165","2","2","2"
"1306300","1","1","1"
"1306310","1","1","1"
"1306370","0","0","0"
"1306623","4","4","4"
"1306806","2","2","2"
"1306882","2","2","2"
"1306942","0","0","0"
"1306967","1","1","1"
"1307324","0","0","0"
"1307535","2","2","2"
"1307577","0","0","0"
"1307635","0","0","0"
"1308093","0","0","0"
"1308101","0","0","0"
"1308180","0","0","0"
"1308250","4","4","4"
"1308397","0","0","0"
"1308583","0","0","0"
"1308690","2","2","2"
"1308694","2","2","2"
"1308788","2","2","2"
"1308838","0","0","0"
"1308870","0","0","0"
"1308916","0","0","0"
"1308982","0","0","0"
"1309004","2","2","2"
"1309107","0","0","0"
"1309161","0","0","0"
"1309167","0","0","0"
"1309205","4","4","4"
"1309245","0","0","0"
"1309292","0","0","0"
"1309410","0","0","0"
"1310057","0","0","0"
"1310161","0","0","0"
"1310719","0","0","0"
"1310729","0","0","0"
"1310731","0","0","0"
"1310938","4","4","4"
"1311020","0","0","0"
"1311117","0","0","0"
"1311125","0","0","0"
"1311179","0","0","0"
"1311225","3","3","3"
"1311325","0","0","0"
"1311540","0","0","0"
"1311544","0","0","0"
"1311610","4","4","4"
"1311680","0","0","0"
"1311723","0","0","0"
"1311824","0","0","0"
"1312189","0","0","0"
"1312213","0","0","0"
"1312432","1","1","1"
"1312674","0","0","0"
"1312676","0","0","0"
"1312738","0","0","0"
"1312845","0","0","0"
"1312853","0","0","0"
"1313321","0","0","0"
"1313347","2","2","2"
"1313538","0","0","0"
"1314294","0","0","0"
"1314556","0","0","0"
"1314952","0","0","0"
"1315176","0","0","0"
"1315285","0","0","0"
"1315353","0","0","0"
"1315553","0","0","0"
"1315793","0","0","0"
"1315913","0","0","0"
"1316256","0","0","0"
"1316535","0","0","0"
"1316740","0","0","0"
"1316872","0","0","0"
"1316921","0","0","0"
"1317236","0","0","0"
"1317290","0","0","0"
"1317419","4","4","4"
"1317465","0","0","0"
"1317802","0","0","0"
"1317923","0","0","0"
"1318114","0","0","0"
"1318124","1","1","1"
"1318260","0","0","0"
"1318314","0","0","0"
"1318324","0","0","0"
"1318425","0","0","0"
"1319120","1","1","1"
"1319128","0","0","0"
"1319202","0","0","0"
"1319243","0","0","0"
"1319285","1","1","1"
"1319471","0","0","0"
"1319758","0","0","0"
"1319785","0","0","0"
"1319803","1","1","1"
"1319873","0","0","0"
"1319883","0","0","0"
"1319907","0","0","0"
"1319943","0","0","0"
"1320269","0","0","0"
"1320379","0","0","0"
"1320566","0","0","0"
"1320845","0","0","0"
"1320941","0","0","0"
"1321095","0","0","0"
"1321266","2","2","2"
"1321334","0","0","0"
"1321386","2","2","2"
"1321424","0","0","0"
"1321476","0","0","0"
"1321633","0","0","0"
"1321832","2","2","2"
"1321925","0","0","0"
"1321935","0","0","0"
"1321939","0","0","0"
"1322247","2","2","2"
"1322275","0","0","0"
"1322367","3","3","3"
"1322564","0","0","0"
"1322783","0","0","0"
"1322964","2","2","2"
"1323315","4","4","4"
"1323474","0","0","0"
"1323608","0","0","0"
"1323898","0","0","0"
"1323966","4","4","4"
"1324140","0","0","0"
"1324574","0","0","0"
"1324743","0","0","0"
"1325064","0","0","0"
"1325187","4","4","4"
"1325287","6","6","6"
"1326005","0","0","0"
"1326149","2","2","2"
"1326509","0","0","0"
"1326722","0","0","0"
"1326904","3","3","3"
"1326979","1","1","1"
"1326997","0","0","0"
"1327714","1","1","1"
"1327754","0","0","0"
"1327814","0","0","0"
"1327928","0","0","0"
"1328025","0","0","0"
"1328249","0","0","0"
"1328344","1","1","1"
"1328440","0","0","0"
"1328534","2","2","2"
"1328669","2","2","2"
"1328697","0","0","0"
"1328783","0","0","0"
"1328888","4","4","4"
"1329161","4","4","4"
"1329177","0","0","0"
"1329241","0","0","0"
"1329416","0","0","0"
"1329542","0","0","0"
"1329640","0","0","0"
"1329748","0","0","0"
"1329892","0","0","0"
"1329900","0","0","0"
"1329952","0","0","0"
"1330030","0","0","0"
"1330048","0","0","0"
"1330255","1","1","1"
"1330622","0","0","0"
"1330999","0","0","0"
"1331007","0","0","0"
"1331279","0","0","0"
"1331381","2","2","2"
"1331537","0","0","0"
"1332203","1","1","1"
"1332349","0","0","0"
"1332438","0","0","0"
"1332496","2","2","2"
"1332544","3","3","3"
"1332879","0","0","0"
"1332926","0","0","0"
"1333481","0","0","0"
"1333497","0","0","0"
"1333537","2","2","2"
"1333920","0","0","0"
"1334199","3","3","3"
"1334243","0","0","0"
"1334358","6","6","6"
"1334482","4","4","4"
"1334719","0","0","0"
"1334816","0","0","0"
"1334942","1","1","1"
"1335042","0","0","0"
"1335886","0","0","0"
"1335926","0","0","0"
"1336389","0","0","0"
"1336569","0","0","0"
"1336635","0","0","0"
"1337401","0","0","0"
"1337499","0","0","0"
"1337635","0","0","0"
"1337647","0","0","0"
"1337693","0","0","0"
"1337699","0","0","0"
"1337817","0","0","0"
"1337879","0","0","0"
"1337912","1","1","1"
"1338022","0","0","0"
"1338747","1","1","1"
"1338947","0","0","0"
"1339162","2","2","2"
"1339186","4","4","4"
"1339558","0","0","0"
"1339958","0","0","0"
"1339994","0","0","0"
"1340008","0","0","0"
"1340016","0","0","0"
"1340206","0","0","0"
"1340344","0","0","0"
"1340440","0","0","0"
"1340868","0","0","0"
"1341104","0","0","0"
"1341239","0","0","0"
"1341421","0","0","0"
"1341598","2","2","2"
"1341642","0","0","0"
"1342229","0","0","0"
"1342237","1","1","1"
"1342243","0","0","0"
"1342450","1","1","1"
"1342466","0","0","0"
"1342496","2","2","2"
"1342599","1","1","1"
"1342607","1","1","1"
"1342633","0","0","0"
"1342930","4","4","4"
"1343269","2","2","2"
"1343448","2","2","2"
"1343460","2","2","2"
"1343544","0","0","0"
"1343576","0","0","0"
"1343894","0","0","0"
"1344421","0","0","0"
"1344533","0","0","0"
"1344555","0","0","0"
"1344565","0","0","0"
"1344679","0","0","0"
"1344762","0","0","0"
"1344768","0","0","0"
"1344806","2","2","2"
"1344930","0","0","0"
"1345101","0","0","0"
"1345111","4","4","4"
"1345228","0","0","0"
"1345268","0","0","0"
"1345298","0","0","0"
"1345356","0","0","0"
"1345529","0","0","0"
"1345577","0","0","0"
"1345609","0","0","0"
"1345710","0","0","0"
"1345778","0","0","0"
"1345905","0","0","0"
"1346160","0","0","0"
"1346208","0","0","0"
"1346276","0","0","0"
"1346521","0","0","0"
"1346614","0","0","0"
"1347041","0","0","0"
"1347051","0","0","0"
"1347409","0","0","0"
"1347750","0","0","0"
"1347792","0","0","0"
"1347852","1","1","1"
"1347858","0","0","0"
"1347915","0","0","0"
"1348027","0","0","0"
"1348322","0","0","0"
"1348507","2","2","2"
"1348608","1","1","1"
"1348684","2","2","2"
"1348915","2","2","2"
"1349268","0","0","0"
"1349314","0","0","0"
"1349649","0","0","0"
"1349685","0","0","0"
"1349856","0","0","0"
"1349913","2","2","2"
"1350342","0","0","0"
"1350486","0","0","0"
"1350566","3","3","3"
"1350643","0","0","0"
"1350737","0","0","0"
"1350885","0","0","0"
"1351035","0","0","0"
"1351071","0","0","0"
"1351277","0","0","0"
"1351581","0","0","0"
"1351749","0","0","0"
"1351775","0","0","0"
"1351964","0","0","0"
"1351972","0","0","0"
"1352295","0","0","0"
"1352541","0","0","0"
"1352942","0","0","0"
"1353039","0","0","0"
"1353197","0","0","0"
"1353252","0","0","0"
"1353368","0","0","0"
"1353462","0","0","0"
"1353619","0","0","0"
"1354103","0","0","0"
"1354467","0","0","0"
"1354545","0","0","0"
"1354773","0","0","0"
"1354817","0","0","0"
"1354855","0","0","0"
"1354877","0","0","0"
"1354901","0","0","0"
"1355063","0","0","0"
"1355181","0","0","0"
"1355544","0","0","0"
"1355556","0","0","0"
"1355572","4","4","4"
"1355863","4","4","4"
"1355955","0","0","0"
"1356219","0","0","0"
"1356424","0","0","0"
"1356426","0","0","0"
"1356647","0","0","0"
"1356727","2","2","2"
"1356841","0","0","0"
"1357026","0","0","0"
"1357042","2","2","2"
"1357191","0","0","0"
"1357697","4","4","4"
"1357962","0","0","0"
"1358473","1","1","1"
"1358597","0","0","0"
"1358682","0","0","0"
"1358690","1","1","1"
"1358736","2","2","2"
"1358848","0","0","0"
"1359210","0","0","0"
"1359338","0","0","0"
"1359342","0","0","0"
"1359491","0","0","0"
"1359561","0","0","0"
"1359686","0","0","0"
"1359708","0","0","0"
"1359710","4","4","4"
"1359843","2","2","2"
"1360025","0","0","0"
"1360078","0","0","0"
"1360102","0","0","0"
"1360248","0","0","0"
"1360270","0","0","0"
"1360323","1","1","1"
"1360333","1","1","1"
"1360620","0","0","0"
"1360630","0","0","0"
"1360730","0","0","0"
"1360817","0","0","0"
"1360907","0","0","0"
"1361012","0","0","0"
"1361263","1","1","1"
"1361375","0","0","0"
"1361517","0","0","0"
"1361563","0","0","0"
"1362382","0","0","0"
"1362426","0","0","0"
"1362464","0","0","0"
"1362990","0","0","0"
"1363106","0","0","0"
"1363627","0","0","0"
"1363675","1","1","1"
"1363736","1","1","1"
"1363782","0","0","0"
"1364053","0","0","0"
"1364125","0","0","0"
"1364430","0","0","0"
"1364561","2","2","2"
"1364635","0","0","0"
"1364679","0","0","0"
"1364786","0","0","0"
"1364808","0","0","0"
"1364820","0","0","0"
"1365101","0","0","0"
"1365226","0","0","0"
"1365236","0","0","0"
"1365662","2","2","2"
"1365688","4","4","4"
"1365754","2","2","2"
"1365937","0","0","0"
"1366158","0","0","0"
"1366182","0","0","0"
"1366204","0","0","0"
"1366282","0","0","0"
"1366602","1","1","1"
"1366800","0","0","0"
"1366823","0","0","0"
"1366919","0","0","0"
"1366991","0","0","0"
"1367081","0","0","0"
"1367147","0","0","0"
"1367234","0","0","0"
"1367354","0","0","0"
"1367378","0","0","0"
"1367420","0","0","0"
"1367566","3","3","3"
"1367703","1","1","1"
"1367972","0","0","0"
"1368100","0","0","0"
"1368177","0","0","0"
"1368223","4","4","4"
"1368321","0","0","0"
"1368357","0","0","0"
"1368478","0","0","0"
"1368520","0","0","0"
"1368634","0","0","0"
"1369002","0","0","0"
"1369355","3","3","3"
"1369403","0","0","0"
"1369849","0","0","0"
"1369923","0","0","0"
"1370205","0","0","0"
"1370737","4","4","4"
"1371199","0","0","0"
"1371386","0","0","0"
"1371543","0","0","0"
"1371553","2","2","2"
"1371695","0","0","0"
"1371784","0","0","0"
"1371808","0","0","0"
"1371822","0","0","0"
"1372000","0","0","0"
"1372024","0","0","0"
"1372040","0","0","0"
"1372096","0","0","0"
"1372439","0","0","0"
"1372762","0","0","0"
"1372934","0","0","0"
"1372980","2","2","2"
"1373137","1","1","1"
"1373267","0","0","0"
"1373477","0","0","0"
"1373537","0","0","0"
"1373613","0","0","0"
"1373685","0","0","0"
"1373968","1","1","1"
"1374118","0","0","0"
"1374293","3","3","3"
"1374321","3","3","3"
"1374531","0","0","0"
"1374702","1","1","1"
"1374718","0","0","0"
"1375049","0","0","0"
"1375198","0","0","0"
"1375537","4","4","4"
"1375810","3","3","3"
"1375824","0","0","0"
"1375899","1","1","1"
"1376003","0","0","0"
"1376037","0","0","0"
"1376331","0","0","0"
"1376341","0","0","0"
"1376550","0","0","0"
"1376584","0","0","0"
"1376662","0","0","0"
"1376666","0","0","0"
"1376711","1","1","1"
"1376761","0","0","0"
"1376767","4","4","4"
"1376795","2","2","2"
"1376813","0","0","0"
"1376915","0","0","0"
"1377018","0","0","0"
"1377072","1","1","1"
"1377086","0","0","0"
"1377108","0","0","0"
"1377664","3","3","3"
"1377864","0","0","0"
"1378459","1","1","1"
"1378467","0","0","0"
"1379057","3","3","3"
"1379109","2","2","2"
"1379278","0","0","0"
"1379354","0","0","0"
"1379527","0","0","0"
"1379583","2","2","2"
"1379629","0","0","0"
"1379631","0","0","0"
"1380069","3","3","3"
"1380242","0","0","0"
"1380707","2","2","2"
"1380805","1","1","1"
"1380836","0","0","0"
"1380866","1","1","1"
"1380880","0","0","0"
"1381079","0","0","0"
"1381207","0","0","0"
"1381511","0","0","0"
"1382214","0","0","0"
"1382427","1","1","1"
"1382439","0","0","0"
"1382810","0","0","0"
"1383166","0","0","0"
"1383311","0","0","0"
"1383962","0","0","0"
"1384056","0","0","0"
"1384287","0","0","0"
"1384323","0","0","0"
"1384357","0","0","0"
"1384413","0","0","0"
"1384432","0","0","0"
"1384725","1","1","1"
"1384813","0","0","0"
"1384823","0","0","0"
"1384875","2","2","2"
"1385305","0","0","0"
"1385391","0","0","0"
"1385397","0","0","0"
"1385478","0","0","0"
"1385600","0","0","0"
"1385777","0","0","0"
"1385823","0","0","0"
"1386185","0","0","0"
"1386341","0","0","0"
"1386436","2","2","2"
"1386486","0","0","0"
"1386534","2","2","2"
"1386597","0","0","0"
"1386619","0","0","0"
"1386922","1","1","1"
"1386934","0","0","0"
"1386936","0","0","0"
"1387399","0","0","0"
"1387446","1","1","1"
"1387638","0","0","0"
"1387670","0","0","0"
"1387720","0","0","0"
"1387943","2","2","2"
"1388073","0","0","0"
"1388242","4","4","4"
"1388447","0","0","0"
"1388833","0","0","0"
"1389048","0","0","0"
"1389100","0","0","0"
"1390006","0","0","0"
"1390158","0","0","0"
"1390228","0","0","0"
"1390314","0","0","0"
"1390432","0","0","0"
"1390584","0","0","0"
"1390638","0","0","0"
"1390646","0","0","0"
"1390750","0","0","0"
"1390785","0","0","0"
"1391088","0","0","0"
"1391318","0","0","0"
"1391490","0","0","0"
"1391514","0","0","0"
"1391584","0","0","0"
"1391592","0","0","0"
"1391688","0","0","0"
"1391704","0","0","0"
"1391832","0","0","0"
"1391862","0","0","0"
"1391940","0","0","0"
"1392024","0","0","0"
"1392136","0","0","0"
"1392266","2","2","2"
"1392475","0","0","0"
"1393469","4","4","4"
"1393561","0","0","0"
"1393582","0","0","0"
"1393726","0","0","0"
"1394426","0","0","0"
"1394705","0","0","0"
"1394970","0","0","0"
"1395206","0","0","0"
"1395336","0","0","0"
"1395419","0","0","0"
"1396266","0","0","0"
"1396312","0","0","0"
"1396383","0","0","0"
"1396550","0","0","0"
"1396718","2","2","2"
"1396734","0","0","0"
"1396887","0","0","0"
"1396909","0","0","0"
"1396933","0","0","0"
"1396996","0","0","0"
"1397225","0","0","0"
"1397235","0","0","0"
"1397361","0","0","0"
"1397600","3","3","3"
"1397751","2","2","2"
"1398066","0","0","0"
"1398382","1","1","1"
"1398438","0","0","0"
"1398519","0","0","0"
"1398671","6","6","6"
"1398844","0","0","0"
"1399176","0","0","0"
"1399394","0","0","0"
"1399460","0","0","0"
"1399732","0","0","0"
"1399939","0","0","0"
"1400049","0","0","0"
"1400632","0","0","0"
"1400636","0","0","0"
"1400672","0","0","0"
"1400740","0","0","0"
"1400780","0","0","0"
"1400977","0","0","0"
"1401106","0","0","0"
"1401338","0","0","0"
"1401455","2","2","2"
"1401547","0","0","0"
"1401651","0","0","0"
"1401794","0","0","0"
"1401871","0","0","0"
"1401945","2","2","2"
"1401969","2","2","2"
"1401971","4","4","4"
"1402051","0","0","0"
"1402063","0","0","0"
"1402114","0","0","0"
"1402218","2","2","2"
"1402442","2","2","2"
"1402476","0","0","0"
"1402573","0","0","0"
"1402792","1","1","1"
"1402794","0","0","0"
"1402804","1","1","1"
"1402993","6","6","6"
"1403256","0","0","0"
"1403330","0","0","0"
"1403437","0","0","0"
"1403503","2","2","2"
"1403784","0","0","0"
"1403828","4","4","4"
"1403888","0","0","0"
"1404061","0","0","0"
"1404284","1","1","1"
"1404340","0","0","0"
"1404344","0","0","0"
"1404365","0","0","0"
"1404459","0","0","0"
"1404481","0","0","0"
"1404543","0","0","0"
"1404553","0","0","0"
"1404678","1","1","1"
"1404880","0","0","0"
"1404908","0","0","0"
"1404918","0","0","0"
"1404926","0","0","0"
"1404983","0","0","0"
"1405031","0","0","0"
"1405294","0","0","0"
"1405352","0","0","0"
"1405545","0","0","0"
"1405778","0","0","0"
"1406119","0","0","0"
"1406260","0","0","0"
"1406262","0","0","0"
"1406682","1","1","1"
"1406710","0","0","0"
"1406981","6","6","6"
"1407045","3","3","3"
"1407192","0","0","0"
"1407330","1","1","1"
"1407373","2","2","2"
"1407761","0","0","0"
"1407763","0","0","0"
"1407937","0","0","0"
"1407949","1","1","1"
"1408344","0","0","0"
"1408494","0","0","0"
"1408524","0","0","0"
"1408592","0","0","0"
"1408760","0","0","0"
"1408834","0","0","0"
"1408985","0","0","0"
"1409019","0","0","0"
"1409069","0","0","0"
"1409246","0","0","0"
"1409326","4","4","4"
"1409422","0","0","0"
"1409490","0","0","0"
"1409526","0","0","0"
"1409590","0","0","0"
"1409698","0","0","0"
"1409716","0","0","0"
"1409726","3","3","3"
"1409911","0","0","0"
"1409937","2","2","2"
"1410363","0","0","0"
"1410467","0","0","0"
"1410858","0","0","0"
"1410908","0","0","0"
"1410910","0","0","0"
"1411287","0","0","0"
"1411338","1","1","1"
"1411474","0","0","0"
"1411482","0","0","0"
"1411604","0","0","0"
"1411660","0","0","0"
"1411829","0","0","0"
"1412176","0","0","0"
"1412276","4","4","4"
"1412505","0","0","0"
"1412732","0","0","0"
"1412819","0","0","0"
"1413190","0","0","0"
"1413194","0","0","0"
"1413198","0","0","0"
"1413361","1","1","1"
"1413688","0","0","0"
"1413991","0","0","0"
"1414055","0","0","0"
"1414147","0","0","0"
"1414662","0","0","0"
"1414768","0","0","0"
"1414798","0","0","0"
"1414908","0","0","0"
"1414948","0","0","0"
"1414974","0","0","0"
"1415102","0","0","0"
"1415226","0","0","0"
"1415294","0","0","0"
"1415370","0","0","0"
"1415491","1","1","1"
"1415609","0","0","0"
"1415643","2","2","2"
"1415868","0","0","0"
"1415932","0","0","0"
"1416397","0","0","0"
"1416812","0","0","0"
"1416933","0","0","0"
"1417087","0","0","0"
"1417135","0","0","0"
"1417736","0","0","0"
"1418053","0","0","0"
"1418461","0","0","0"
"1418487","0","0","0"
"1418866","0","0","0"
"1419352","2","2","2"
"1419485","0","0","0"
"1419519","0","0","0"
"1419856","0","0","0"
"1419936","0","0","0"
"1420057","0","0","0"
"1420189","0","0","0"
"1420361","4","4","4"
"1420817","4","4","4"
"1420839","0","0","0"
"1420966","2","2","2"
