"Step","kind-music-2 - mean_reward","kind-music-2 - mean_reward__MIN","kind-music-2 - mean_reward__MAX"
"1040819","69.2","69.2","69.2"
"1042184","70.1","70.1","70.1"
"1043849","72.8","72.8","72.8"
"1045274","73.4","73.4","73.4"
"1046543","75.3","75.3","75.3"
"1047088","79.5","79.5","79.5"
"1047347","81.8","81.8","81.8"
"1052880","84.6","84.6","84.6"
"1054767","85.4","85.4","85.4"
"1056178","88.8","88.8","88.8"
"1057155","92.2","92.2","92.2"
"1057906","87.7","87.7","87.7"
"1058217","87.1","87.1","87.1"
"1058864","85.1","85.1","85.1"
"1060011","87.7","87.7","87.7"
"1060576","89.9","89.9","89.9"
"1060903","88.1","88.1","88.1"
"1061748","89.3","89.3","89.3"
"1062005","87.7","87.7","87.7"
"1062862","84.4","84.4","84.4"
"1063307","84.3","84.3","84.3"
"1064332","90.3","90.3","90.3"
"1064995","89.2","89.2","89.2"
"1065252","87.8","87.8","87.8"
"1066065","86","86","86"
"1067564","79.5","79.5","79.5"
"1068235","82.1","82.1","82.1"
"1069456","80.3","80.3","80.3"
"1069769","78","78","78"
"1070212","82","82","82"
"1072647","84.8","84.8","84.8"
"1073502","84.6","84.6","84.6"
"1075113","84.9","84.9","84.9"
"1075534","86.2","86.2","86.2"
"1076521","87","87","87"
"1078112","92.3","92.3","92.3"
"1079371","92.4","92.4","92.4"
"1081148","92.5","92.5","92.5"
"1081427","95.4","95.4","95.4"
"1082294","87.7","87.7","87.7"
"1083797","87.1","87.1","87.1"
"1084586","87.1","87.1","87.1"
"1085959","89.4","89.4","89.4"
"1086454","91.5","91.5","91.5"
"1087845","94.3","94.3","94.3"
"1088362","93.3","93.3","93.3"
"1090285","86.9","86.9","86.9"
"1092480","88.4","88.4","88.4"
"1093853","88.6","88.6","88.6"
"1094770","95.9","95.9","95.9"
"1095269","94.1","94.1","94.1"
"1096292","88.9","88.9","88.9"
"1096777","81.7","81.7","81.7"
"1097272","73.7","73.7","73.7"
"1097859","64.7","64.7","64.7"
"1098934","63.3","63.3","63.3"
"1099269","72.4","72.4","72.4"
"1100274","74.5","74.5","74.5"
"1100503","72.2","72.2","72.2"
"1102228","67.8","67.8","67.8"
"1102531","68.7","68.7","68.7"
"1102846","70.6","70.6","70.6"
"1104065","71.4","71.4","71.4"
"1104746","79.6","79.6","79.6"
"1105285","84","84","84"
"1105988","83.8","83.8","83.8"
"1106481","83.1","83.1","83.1"
"1107570","81.7","81.7","81.7"
"1108177","82.2","82.2","82.2"
"1108580","87.9","87.9","87.9"
"1108905","87.9","87.9","87.9"
"1109554","91.4","91.4","91.4"
"1109991","93.8","93.8","93.8"
"1111376","93.3","93.3","93.3"
"1112935","94.1","94.1","94.1"
"1113344","98.4","98.4","98.4"
"1114175","99","99","99"
"1114542","97","97","97"
"1115287","97.8","97.8","97.8"
"1115548","98","98","98"
"1117161","99.4","99.4","99.4"
"1118258","99.1","99.1","99.1"
"1118793","101.6","101.6","101.6"
"1118966","93.8","93.8","93.8"
"1119411","95.1","95.1","95.1"
"1119588","85.1","85.1","85.1"
"1120415","84.8","84.8","84.8"
"1120668","86.6","86.6","86.6"
"1122959","84.8","84.8","84.8"
"1123264","82.1","82.1","82.1"
"1125235","79.4","79.4","79.4"
"1125958","73.2","73.2","73.2"
"1126549","73.2","73.2","73.2"
"1127998","78.6","78.6","78.6"
"1129085","74.4","74.4","74.4"
"1129366","81","81","81"
"1131191","76.8","76.8","76.8"
"1131822","80.2","80.2","80.2"
"1133971","84.5","84.5","84.5"
"1135164","86.1","86.1","86.1"
"1135831","86.7","86.7","86.7"
"1136116","86.9","86.9","86.9"
"1136789","86","86","86"
"1138058","86.9","86.9","86.9"
"1138865","92.1","92.1","92.1"
"1140274","94.7","94.7","94.7"
"1142821","95.4","95.4","95.4"
"1143264","88.6","88.6","88.6"
"1144017","85.5","85.5","85.5"
"1145242","84.1","84.1","84.1"
"1145737","86.6","86.6","86.6"
"1146176","91.4","91.4","91.4"
"1147779","91.7","91.7","91.7"
"1148172","91.2","91.2","91.2"
"1150235","89.4","89.4","89.4"
"1151534","87.5","87.5","87.5"
"1152285","87.9","87.9","87.9"
"1154030","89.4","89.4","89.4"
"1154355","92.4","92.4","92.4"
"1154648","94.9","94.9","94.9"
"1155585","93.4","93.4","93.4"
"1156416","94","94","94"
"1157067","94.1","94.1","94.1"
"1157944","93.3","93.3","93.3"
"1158459","93.6","93.6","93.6"
"1159314","94.4","94.4","94.4"
"1159903","95.1","95.1","95.1"
"1160644","96.5","96.5","96.5"
"1161279","94","94","94"
"1161526","88.5","88.5","88.5"
"1162569","88.8","88.8","88.8"
"1163478","84","84","84"
"1163727","77.6","77.6","77.6"
"1164930","75.9","75.9","75.9"
"1165289","70.6","70.6","70.6"
"1165926","70.5","70.5","70.5"
"1166707","68","68","68"
"1167032","72.8","72.8","72.8"
"1168889","74.5","74.5","74.5"
"1170514","77.9","77.9","77.9"
"1174107","77.6","77.6","77.6"
"1174968","82","82","82"
"1175181","83.9","83.9","83.9"
"1176772","86.5","86.5","86.5"
"1177707","90.4","90.4","90.4"
"1178418","85.8","85.8","85.8"
"1179549","87.4","87.4","87.4"
"1181172","82.9","82.9","82.9"
"1182479","82","82","82"
"1183446","81.2","81.2","81.2"
"1185239","82.3","82.3","82.3"
"1187022","80.4","80.4","80.4"
"1188371","85.1","85.1","85.1"
"1190416","87.2","87.2","87.2"
"1191259","85.8","85.8","85.8"
"1192182","90.3","90.3","90.3"
"1195507","91.1","91.1","91.1"
"1195992","90.9","90.9","90.9"
"1198185","90.9","90.9","90.9"
"1199188","92.3","92.3","92.3"
"1200049","92.8","92.8","92.8"
"1201654","94.3","94.3","94.3"
"1202607","91.6","91.6","91.6"
"1203418","88.9","88.9","88.9"
"1206805","90.2","90.2","90.2"
"1207658","89.3","89.3","89.3"
"1210141","89.9","89.9","89.9"
"1211594","92","92","92"
"1213051","85.9","85.9","85.9"
"1213750","82.5","82.5","82.5"
"1214157","77.8","77.8","77.8"
"1215198","77.4","77.4","77.4"
"1216243","79.9","79.9","79.9"
"1217030","81.8","81.8","81.8"
"1217919","78.6","78.6","78.6"
"1219590","76.8","76.8","76.8"
"1220505","72.6","72.6","72.6"
"1222076","72.2","72.2","72.2"
"1223195","73.9","73.9","73.9"
"1223918","72.7","72.7","72.7"
"1224811","76.2","76.2","76.2"
"1225874","76.3","76.3","76.3"
"1227561","78.6","78.6","78.6"
"1228450","78","78","78"
"1230093","80.7","80.7","80.7"
"1230894","82.3","82.3","82.3"
"1233853","84.6","84.6","84.6"
"1234726","85.2","85.2","85.2"
"1236289","90.6","90.6","90.6"
"1237030","90.1","90.1","90.1"
"1238809","89.6","89.6","89.6"
"1240184","89.1","89.1","89.1"
"1240739","84.7","84.7","84.7"
"1241618","78.5","78.5","78.5"
"1242063","77.7","77.7","77.7"
"1242968","77.1","77.1","77.1"
"1243721","78.4","78.4","78.4"
"1244494","75","75","75"
"1244875","72.7","72.7","72.7"
"1245878","79","79","79"
"1246439","84.4","84.4","84.4"
"1247558","78.5","78.5","78.5"
"1248685","81.4","81.4","81.4"
"1249474","87.9","87.9","87.9"
"1250551","88.6","88.6","88.6"
"1251368","89.6","89.6","89.6"
"1252527","88.8","88.8","88.8"
"1254046","89","89","89"
"1255735","88.8","88.8","88.8"
"1256942","90.3","90.3","90.3"
"1257365","81.8","81.8","81.8"
"1257914","87.1","87.1","87.1"
"1259293","84.1","84.1","84.1"
"1260368","84.8","84.8","84.8"
"1261899","86.3","86.3","86.3"
"1262814","84.2","84.2","84.2"
"1264499","82.4","82.4","82.4"
"1265846","85","85","85"
"1266115","86.2","86.2","86.2"
"1267542","83.7","83.7","83.7"
"1268417","87.7","87.7","87.7"
"1270674","81.1","81.1","81.1"
"1272091","78.5","78.5","78.5"
"1273482","77.1","77.1","77.1"
"1274523","76.8","76.8","76.8"
"1275146","78","78","78"
"1275735","73.8","73.8","73.8"
"1276436","71.4","71.4","71.4"
"1277905","71.8","71.8","71.8"
"1278688","63.8","63.8","63.8"
"1279861","64.4","64.4","64.4"
"1282414","74","74","74"
"1283947","79","79","79"
"1287298","79","79","79"
"1288723","75.3","75.3","75.3"
"1290390","77.6","77.6","77.6"
"1291921","81.6","81.6","81.6"
"1292528","81.6","81.6","81.6"
"1293847","79.3","79.3","79.3"
"1294914","90.6","90.6","90.6"
"1295985","88.5","88.5","88.5"
"1297540","85","85","85"
"1298495","84","84","84"
"1299878","87.1","87.1","87.1"
"1300139","89.9","89.9","89.9"
"1302030","86.5","86.5","86.5"
"1302299","88.7","88.7","88.7"
"1302988","83","83","83"
"1303921","85.6","85.6","85.6"
"1305992","80.7","80.7","80.7"
"1307153","76.7","76.7","76.7"
"1307814","76.6","76.6","76.6"
"1308461","74.9","74.9","74.9"
"1309014","67.4","67.4","67.4"
"1309573","67.5","67.5","67.5"
"1310132","69","69","69"
"1311211","68.6","68.6","68.6"
"1312260","74","74","74"
"1313165","74.3","74.3","74.3"
"1313554","75.7","75.7","75.7"
"1314157","73.7","73.7","73.7"
"1314526","74.8","74.8","74.8"
"1315123","74.4","74.4","74.4"
"1315948","74.8","74.8","74.8"
"1316293","77.8","77.8","77.8"
"1317950","79.5","79.5","79.5"
"1318453","79.4","79.4","79.4"
"1319228","78.8","78.8","78.8"
"1319725","72.4","72.4","72.4"
"1320742","70","70","70"
"1321289","72.5","72.5","72.5"
"1322284","73.6","73.6","73.6"
"1322693","75.4","75.4","75.4"
"1323652","77.6","77.6","77.6"
"1324271","77.3","77.3","77.3"
"1324782","76.3","76.3","76.3"
"1326559","78.3","78.3","78.3"
"1330208","79.8","79.8","79.8"
"1331333","87","87","87"
"1332940","86.8","86.8","86.8"
"1333205","82.8","82.8","82.8"
"1333690","81.8","81.8","81.8"
"1334747","85.3","85.3","85.3"
"1337312","91.1","91.1","91.1"
"1338277","88.9","88.9","88.9"
"1340138","84.8","84.8","84.8"
"1342651","81.9","81.9","81.9"
"1345128","82.4","82.4","82.4"
"1346867","85.1","85.1","85.1"
"1348428","88.3","88.3","88.3"
"1348791","89.8","89.8","89.8"
"1352220","89.9","89.9","89.9"
"1352607","84.6","84.6","84.6"
"1354162","82","82","82"
"1354981","82","82","82"
"1356256","86.8","86.8","86.8"
"1357817","87.4","87.4","87.4"
"1358388","86.5","86.5","86.5"
"1359193","82.2","82.2","82.2"
"1359552","80.9","80.9","80.9"
"1360921","87.9","87.9","87.9"
"1361490","89.4","89.4","89.4"
"1364003","90.2","90.2","90.2"
"1364450","89.8","89.8","89.8"
"1366635","88.7","88.7","88.7"
"1367558","90.1","90.1","90.1"
"1368861","92.4","92.4","92.4"
"1371776","94.6","94.6","94.6"
"1372411","96.2","96.2","96.2"
"1372938","97.2","97.2","97.2"
"1374239","97.9","97.9","97.9"
"1377846","94.4","94.4","94.4"
"1378533","92.3","92.3","92.3"
"1379116","94.9","94.9","94.9"
"1380207","94.8","94.8","94.8"
"1381930","92.7","92.7","92.7"
"1383311","90.6","90.6","90.6"
"1383874","89.5","89.5","89.5"
"1384625","86.7","86.7","86.7"
"1386016","84.1","84.1","84.1"
"1387105","83.2","83.2","83.2"
"1387454","81.8","81.8","81.8"
"1388423","90.1","90.1","90.1"
"1389124","88.6","88.6","88.6"
"1389663","92.2","92.2","92.2"
"1390464","92.2","92.2","92.2"
"1392021","94.6","94.6","94.6"
"1393786","97.6","97.6","97.6"
"1394719","93.7","93.7","93.7"
"1396580","95.2","95.2","95.2"
"1399413","96.2","96.2","96.2"
"1399856","99.4","99.4","99.4"
"1401657","94","94","94"
"1402470","90.9","90.9","90.9"
"1402817","88.7","88.7","88.7"
"1403372","87.9","87.9","87.9"
"1403865","87.9","87.9","87.9"
"1404878","87.5","87.5","87.5"
"1405331","93.8","93.8","93.8"
"1406572","88.2","88.2","88.2"
"1409503","84.7","84.7","84.7"
"1410516","84.5","84.5","84.5"
"1411305","82.9","82.9","82.9"
"1411964","85.6","85.6","85.6"
"1412559","84.5","84.5","84.5"
"1414764","82.8","82.8","82.8"
"1415221","82.8","82.8","82.8"
"1416384","80.1","80.1","80.1"
"1416765","77","77","77"
"1419322","86.1","86.1","86.1"
"1420331","89.4","89.4","89.4"
"1421394","91.3","91.3","91.3"
"1422689","89.4","89.4","89.4"
"1423402","87.6","87.6","87.6"
"1424533","88.9","88.9","88.9"
"1425836","86.2","86.2","86.2"
"1427313","85","85","85"
"1428408","84.9","84.9","84.9"
"1430803","86.7","86.7","86.7"
"1431776","84.4","84.4","84.4"
"1432953","83.8","83.8","83.8"
"1434412","82.9","82.9","82.9"
"1438657","87.3","87.3","87.3"
"1439640","83.8","83.8","83.8"
"1442071","83.8","83.8","83.8"
"1443986","82.3","82.3","82.3"
"1444895","82.2","82.2","82.2"
"1446398","75.5","75.5","75.5"
"1447751","74.6","74.6","74.6"
"1448572","72.8","72.8","72.8"
"1450453","73.2","73.2","73.2"
"1451242","73.2","73.2","73.2"
"1454025","72.9","72.9","72.9"
"1455284","76.6","76.6","76.6"
"1460281","75.5","75.5","75.5"
"1461966","79.4","79.4","79.4"
"1464931","78.3","78.3","78.3"
"1465872","87.5","87.5","87.5"
"1467223","92.2","92.2","92.2"
"1467854","88.1","88.1","88.1"
"1468247","87.8","87.8","87.8"
"1469112","86.9","86.9","86.9"
"1470189","88.5","88.5","88.5"
"1470814","88.8","88.8","88.8"
"1471205","87.1","87.1","87.1"
"1471778","90.1","90.1","90.1"
"1472307","92.2","92.2","92.2"
"1473802","89.7","89.7","89.7"
"1474379","86.2","86.2","86.2"
"1475850","90.6","90.6","90.6"
"1478045","90.2","90.2","90.2"
"1479834","91.9","91.9","91.9"
"1480861","88.6","88.6","88.6"
"1481508","88","88","88"
"1482661","92.8","92.8","92.8"
"1482848","87.7","87.7","87.7"
"1483189","85.5","85.5","85.5"
"1484596","87.9","87.9","87.9"
"1487337","88.5","88.5","88.5"
"1488254","87.7","87.7","87.7"
"1489905","88.7","88.7","88.7"
"1492396","89.7","89.7","89.7"
"1494127","89.7","89.7","89.7"
"1494832","88.2","88.2","88.2"
"1495101","85.5","85.5","85.5"
"1496024","92.5","92.5","92.5"
"1496717","94.1","94.1","94.1"
"1497566","97.4","97.4","97.4"
"1498491","95.8","95.8","95.8"
"1498992","94.5","94.5","94.5"
"1499599","95.2","95.2","95.2"
"1500520","92.6","92.6","92.6"
"1502263","94.6","94.6","94.6"
"1502818","96.6","96.6","96.6"
"1504749","97","97","97"
"1506678","96.9","96.9","96.9"
"1508563","94.3","94.3","94.3"
"1509166","85.9","85.9","85.9"
"1510591","88.7","88.7","88.7"
"1513382","94.6","94.6","94.6"
"1514817","88.5","88.5","88.5"
"1517568","90.3","90.3","90.3"
"1517893","89.8","89.8","89.8"
"1518592","89.1","89.1","89.1"
"1518953","87","87","87"
"1519324","83.2","83.2","83.2"
"1520231","84.7","84.7","84.7"
"1520952","88.5","88.5","88.5"
"1522087","85.8","85.8","85.8"
"1523058","82.8","82.8","82.8"
"1524865","83.4","83.4","83.4"
"1525102","82","82","82"
"1525823","81.2","81.2","81.2"
"1526598","74.4","74.4","74.4"
"1527695","77.2","77.2","77.2"
"1532230","79.6","79.6","79.6"
"1532447","76.9","76.9","76.9"
"1534674","72.3","72.3","72.3"
"1535901","71.7","71.7","71.7"
"1537836","73.1","73.1","73.1"
"1538243","76.2","76.2","76.2"
"1538730","76.3","76.3","76.3"
"1540193","80.4","80.4","80.4"
"1541276","90.7","90.7","90.7"
"1543055","90.1","90.1","90.1"
"1543778","88","88","88"
"1544045","91.2","91.2","91.2"
"1544530","96.5","96.5","96.5"
"1545777","98.2","98.2","98.2"
"1546460","96","96","96"
"1547579","95.8","95.8","95.8"
"1548932","93.8","93.8","93.8"
"1550661","91.6","91.6","91.6"
"1552438","87.9","87.9","87.9"
"1553003","85.1","85.1","85.1"
"1553646","86.6","86.6","86.6"
"1554383","82.9","82.9","82.9"
"1555432","79.5","79.5","79.5"
"1555799","77.6","77.6","77.6"
"1556248","79","79","79"
"1557671","75.7","75.7","75.7"
"1560002","75.1","75.1","75.1"
"1561421","73.6","73.6","73.6"
"1562426","72.8","72.8","72.8"
"1563581","78.7","78.7","78.7"
"1564078","75.9","75.9","75.9"
"1566049","80.8","80.8","80.8"
"1567950","81.9","81.9","81.9"
"1568361","85.6","85.6","85.6"
"1568824","87.2","87.2","87.2"
"1569133","91.9","91.9","91.9"
"1569788","96","96","96"
"1571537","99.2","99.2","99.2"
"1573094","101","101","101"
"1573357","98.1","98.1","98.1"
"1573670","97.9","97.9","97.9"
"1574763","95.7","95.7","95.7"
"1576080","93.2","93.2","93.2"
"1576421","88.9","88.9","88.9"
"1578540","85.6","85.6","85.6"
"1580199","83.9","83.9","83.9"
"1582008","81.8","81.8","81.8"
"1584437","79.5","79.5","79.5"
"1584786","77.4","77.4","77.4"
"1585163","77.8","77.8","77.8"
"1585840","79.9","79.9","79.9"
"1587039","83.3","83.3","83.3"
"1587742","87.8","87.8","87.8"
"1589515","90.1","90.1","90.1"
"1589814","91.5","91.5","91.5"
"1591163","95.3","95.3","95.3"
"1591692","96.2","96.2","96.2"
"1592647","98.3","98.3","98.3"
"1593970","96.9","96.9","96.9"
"1596875","94.7","94.7","94.7"
"1597906","89.4","89.4","89.4"
"1599043","86.8","86.8","86.8"
"1599518","87.6","87.6","87.6"
"1603013","87.8","87.8","87.8"
