"Step","cosmic-field-350 - mean_reward","cosmic-field-350 - mean_reward__MIN","cosmic-field-350 - mean_reward__MAX"
"771647","57.7","57.7","57.7"
"771894","60.4","60.4","60.4"
"772097","60.7","60.7","60.7"
"772448","59.8","59.8","59.8"
"772633","54.7","54.7","54.7"
"772736","46.7","46.7","46.7"
"772991","47.5","47.5","47.5"
"773252","54.8","54.8","54.8"
"773529","56.8","56.8","56.8"
"773828","64.3","64.3","64.3"
"774149","64.7","64.7","64.7"
"774526","63.7","63.7","63.7"
"774801","68","68","68"
"775132","67.2","67.2","67.2"
"775539","67.1","67.1","67.1"
"775790","75.1","75.1","75.1"
"776053","72.7","72.7","72.7"
"776284","71.7","71.7","71.7"
"776495","70.7","70.7","70.7"
"776698","64.1","64.1","64.1"
"776885","64.6","64.6","64.6"
"776974","56.7","56.7","56.7"
"777211","54.8","54.8","54.8"
"777548","55.6","55.6","55.6"
"777731","54.7","54.7","54.7"
"777960","51.4","51.4","51.4"
"778499","52.1","52.1","52.1"
"778744","49.3","49.3","49.3"
"778937","48","48","48"
"779150","52.3","52.3","52.3"
"779443","59.8","59.8","59.8"
"779744","67.7","67.7","67.7"
"780037","69.3","69.3","69.3"
"780322","67.6","67.6","67.6"
"780567","73.7","73.7","73.7"
"780874","78.5","78.5","78.5"
"781065","74.1","74.1","74.1"
"781296","75.2","75.2","75.2"
"781559","79.3","79.3","79.3"
"781678","73.4","73.4","73.4"
"781935","69.7","69.7","69.7"
"782090","63.3","63.3","63.3"
"782677","62.7","62.7","62.7"
"783264","63.2","63.2","63.2"
"783493","57.6","57.6","57.6"
"783742","53.5","53.5","53.5"
"784003","57.6","57.6","57.6"
"784226","56.8","56.8","56.8"
"784483","55.4","55.4","55.4"
"784718","62","62","62"
"785045","60.4","60.4","60.4"
"785180","59.9","59.9","59.9"
"785439","58","58","58"
"785646","57.2","57.2","57.2"
"786025","65.2","65.2","65.2"
"786290","68.1","68.1","68.1"
"786643","70.2","70.2","70.2"
"786854","72.5","72.5","72.5"
"787135","74.8","74.8","74.8"
"787456","76.6","76.6","76.6"
"787595","72.5","72.5","72.5"
"787904","77.2","77.2","77.2"
"788129","78.1","78.1","78.1"
"788346","78","78","78"
"788805","76.5","76.5","76.5"
"788930","68.6","68.6","68.6"
"789211","67.9","67.9","67.9"
"789454","68.7","68.7","68.7"
"789579","59.2","59.2","59.2"
"789728","51.3","51.3","51.3"
"789987","59.5","59.5","59.5"
"790222","58","58","58"
"790453","54.1","54.1","54.1"
"790748","55","55","55"
"790933","49.2","49.2","49.2"
"791194","56.3","56.3","56.3"
"791495","59.7","59.7","59.7"
"791710","57.7","57.7","57.7"
"791977","64.8","64.8","64.8"
"792344","70.8","70.8","70.8"
"792559","65","65","65"
"792844","68.6","68.6","68.6"
"793135","71.4","71.4","71.4"
"793374","72.3","72.3","72.3"
"793561","70.7","70.7","70.7"
"793828","71.5","71.5","71.5"
"794073","70.4","70.4","70.4"
"794298","71.1","71.1","71.1"
"794449","64.5","64.5","64.5"
"794690","64.7","64.7","64.7"
"794937","70.1","70.1","70.1"
"795032","62.2","62.2","62.2"
"795157","55.7","55.7","55.7"
"795410","56","56","56"
"795637","61.5","61.5","61.5"
"795858","59.1","59.1","59.1"
"796245","53.9","53.9","53.9"
"796826","54.9","54.9","54.9"
"797061","61.7","61.7","61.7"
"797290","62.5","62.5","62.5"
"797713","63.6","63.6","63.6"
"798104","68.4","68.4","68.4"
"798417","76.5","76.5","76.5"
"798642","74.9","74.9","74.9"
"798989","76.8","76.8","76.8"
"799254","76.5","76.5","76.5"
"799435","74.8","74.8","74.8"
"799694","72.9","72.9","72.9"
"800021","67.2","67.2","67.2"
"800310","67.3","67.3","67.3"
"800557","64.9","64.9","64.9"
"800834","69.5","69.5","69.5"
"801575","69.1","69.1","69.1"
"801710","63.8","63.8","63.8"
"802299","59.4","59.4","59.4"
"802502","59.8","59.8","59.8"
"802707","62.7","62.7","62.7"
"803028","65.1","65.1","65.1"
"803389","64.6","64.6","64.6"
"803550","58.3","58.3","58.3"
"803721","55.3","55.3","55.3"
"803938","52.7","52.7","52.7"
"804139","50.2","50.2","50.2"
"804322","53.8","53.8","53.8"
"804525","51.2","51.2","51.2"
"804764","52.7","52.7","52.7"
"805109","50.5","50.5","50.5"
"805540","46.9","46.9","46.9"
"805757","49","49","49"
"806004","55","55","55"
"806269","57.2","57.2","57.2"
"806478","56.7","56.7","56.7"
"806715","57.8","57.8","57.8"
"807764","62.3","62.3","62.3"
"808007","70.4","70.4","70.4"
"808296","70","70","70"
"808511","70","70","70"
"808758","73.3","73.3","73.3"
"809043","78.2","78.2","78.2"
"809588","80.9","80.9","80.9"
"809873","82.6","82.6","82.6"
"809998","77","77","77"
"810119","70.7","70.7","70.7"
"810374","68","68","68"
"810761","67.1","67.1","67.1"
"811294","68.2","68.2","68.2"
"811519","70.6","70.6","70.6"
"811718","64.2","64.2","64.2"
"811933","62.5","62.5","62.5"
"812212","59.9","59.9","59.9"
"812447","58.2","58.2","58.2"
"812684","63","63","63"
"812949","69.7","69.7","69.7"
"813068","63.9","63.9","63.9"
"813313","62.5","62.5","62.5"
"814202","59.1","59.1","59.1"
"814439","55.8","55.8","55.8"
"814644","59.9","59.9","59.9"
"814931","59","59","59"
"815148","56.9","56.9","56.9"
"815393","58.5","58.5","58.5"
"815666","61.8","61.8","61.8"
"815833","55.7","55.7","55.7"
"816000","57.8","57.8","57.8"
"816269","57.6","57.6","57.6"
"816428","53.6","53.6","53.6"
"816723","61.4","61.4","61.4"
"817098","64.2","64.2","64.2"
"817415","64","64","64"
"817532","58.6","58.6","58.6"
"817693","51.9","51.9","51.9"
"818216","51.4","51.4","51.4"
"818471","55.3","55.3","55.3"
"818998","62.7","62.7","62.7"
"819233","59.8","59.8","59.8"
"819574","67.6","67.6","67.6"
"820131","63.7","63.7","63.7"
"820678","61.6","61.6","61.6"
"821077","64.4","64.4","64.4"
"821372","73.3","73.3","73.3"
"821643","80","80","80"
"821894","81.4","81.4","81.4"
"822195","83.5","83.5","83.5"
"822326","74.4","74.4","74.4"
"822583","77.5","77.5","77.5"
"822838","76.7","76.7","76.7"
"823093","79.3","79.3","79.3"
"823552","79.7","79.7","79.7"
"823711","71.4","71.4","71.4"
"823968","65","65","65"
"824329","66.1","66.1","66.1"
"824642","65.3","65.3","65.3"
"824839","58.3","58.3","58.3"
"825046","63.9","63.9","63.9"
"825387","61.7","61.7","61.7"
"825644","59.6","59.6","59.6"
"826053","58.1","58.1","58.1"
"826274","53.2","53.2","53.2"
"826497","61","61","61"
"826704","64.1","64.1","64.1"
"827005","65.3","65.3","65.3"
"827168","57","57","57"
"827475","66.3","66.3","66.3"
"827688","60.9","60.9","60.9"
"828171","63.9","63.9","63.9"
"828526","65.8","65.8","65.8"
"828731","64.1","64.1","64.1"
"828876","63.3","63.3","63.3"
"829141","58.7","58.7","58.7"
"829408","58.9","58.9","58.9"
"829955","57","57","57"
"830140","60.4","60.4","60.4"
"830641","58","58","58"
"830860","59","59","59"
"831041","53.3","53.3","53.3"
"831250","52","52","52"
"831483","46.9","46.9","46.9"
"831920","52.3","52.3","52.3"
"832273","57.3","57.3","57.3"
"832520","55.3","55.3","55.3"
"832887","53.7","53.7","53.7"
"833146","61.2","61.2","61.2"
"833261","54.9","54.9","54.9"
"833478","58.8","58.8","58.8"
"833635","56.7","56.7","56.7"
"833868","52.9","52.9","52.9"
"834109","60","60","60"
"834406","61","61","61"
"834623","57.6","57.6","57.6"
"834862","61","61","61"
"835193","59.9","59.9","59.9"
"835344","49.4","49.4","49.4"
"835617","57.7","57.7","57.7"
"835866","59","59","59"
"836241","66.2","66.2","66.2"
"836570","72.4","72.4","72.4"
"836799","68.3","68.3","68.3"
"837148","69.4","69.4","69.4"
"837311","66.2","66.2","66.2"
"837624","64.8","64.8","64.8"
"837851","67.2","67.2","67.2"
"838168","77.4","77.4","77.4"
"838345","70.8","70.8","70.8"
"838564","69.8","69.8","69.8"
"838813","68.6","68.6","68.6"
"839114","70.9","70.9","70.9"
"839375","75","75","75"
"839804","71.5","71.5","71.5"
"840095","79.1","79.1","79.1"
"840730","80.3","80.3","80.3"
"840941","77.7","77.7","77.7"
"841162","73.2","73.2","73.2"
"841619","80.9","80.9","80.9"
"842254","83.3","83.3","83.3"
"842545","79.9","79.9","79.9"
"842758","70.2","70.2","70.2"
"842985","68.8","68.8","68.8"
"843380","67","67","67"
"843653","66.5","66.5","66.5"
"843894","65.6","65.6","65.6"
"844195","65.7","65.7","65.7"
"844982","66.6","66.6","66.6"
"845267","65.3","65.3","65.3"
"845500","63.5","63.5","63.5"
"845775","67.5","67.5","67.5"
"846002","73.1","73.1","73.1"
"846217","73.4","73.4","73.4"
"846528","75.3","75.3","75.3"
"846817","74","74","74"
"847024","73.6","73.6","73.6"
"847267","74.6","74.6","74.6"
"847520","76.9","76.9","76.9"
"847719","70.4","70.4","70.4"
"847954","66","66","66"
"848115","59.9","59.9","59.9"
"848366","59.6","59.6","59.6"
"848833","63.8","63.8","63.8"
"849076","66.2","66.2","66.2"
"849317","64","64","64"
"849520","63.3","63.3","63.3"
"849779","63.9","63.9","63.9"
"850310","61.7","61.7","61.7"
"850553","69.1","69.1","69.1"
"850772","73.3","73.3","73.3"
"851097","78.4","78.4","78.4"
"851366","80.9","80.9","80.9"
"852133","77.4","77.4","77.4"
"852376","77.7","77.7","77.7"
"852503","72.7","72.7","72.7"
"852664","69.2","69.2","69.2"
"852853","64.8","64.8","64.8"
"853088","65.9","65.9","65.9"
"853297","61.5","61.5","61.5"
"853512","60.1","60.1","60.1"
"853755","61.3","61.3","61.3"
"853964","57.8","57.8","57.8"
"854161","53.2","53.2","53.2"
"854368","51.3","51.3","51.3"
"854601","58","58","58"
"854860","64.5","64.5","64.5"
"855105","69.9","69.9","69.9"
"855352","70.4","70.4","70.4"
"855581","72.9","72.9","72.9"
"855826","74","74","74"
"856043","72.6","72.6","72.6"
"856300","73.6","73.6","73.6"
"856571","81.4","81.4","81.4"
"856792","79.7","79.7","79.7"
"856901","72.5","72.5","72.5"
"857126","65.4","65.4","65.4"
"857817","61.2","61.2","61.2"
"858072","60.3","60.3","60.3"
"859039","60","60","60"
"859522","62.8","62.8","62.8"
"859687","56.6","56.6","56.6"
"860100","59.7","59.7","59.7"
"860365","55.8","55.8","55.8"
"860546","54.1","54.1","54.1"
"860851","63.1","63.1","63.1"
"861132","73","73","73"
"861461","77.1","77.1","77.1"
"861984","76.4","76.4","76.4"
"862161","72.6","72.6","72.6"
"862400","70.9","70.9","70.9"
"862651","76","76","76"
"862892","74.3","74.3","74.3"
"863103","74.7","74.7","74.7"
"863940","80.2","80.2","80.2"
"864057","71.5","71.5","71.5"
"864346","70.3","70.3","70.3"
"864559","69.1","69.1","69.1"
"864834","69.1","69.1","69.1"
"864971","66.3","66.3","66.3"
"865308","67.7","67.7","67.7"
"865517","68.6","68.6","68.6"
"865816","71.2","71.2","71.2"
"866347","71.4","71.4","71.4"
"866628","75.8","75.8","75.8"
"866891","83.1","83.1","83.1"
"867288","81","81","81"
"867597","82.7","82.7","82.7"
"867896","83.7","83.7","83.7"
"868149","89","89","89"
"868380","87.7","87.7","87.7"
"868687","89","89","89"
"868966","82.8","82.8","82.8"
"869161","80","80","80"
"869418","73.9","73.9","73.9"
"869681","73.2","73.2","73.2"
"870264","74.5","74.5","74.5"
"871257","71","71","71"
"871814","69.6","69.6","69.6"
"872041","71.6","71.6","71.6"
"872242","68.8","68.8","68.8"
"872523","69","69","69"
"872860","72.4","72.4","72.4"
"872967","68.1","68.1","68.1"
"873514","69.4","69.4","69.4"
"873905","65.4","65.4","65.4"
"874004","56.3","56.3","56.3"
"874183","52.7","52.7","52.7"
"874450","52.5","52.5","52.5"
"874701","54.2","54.2","54.2"
"874940","57.8","57.8","57.8"
"875167","56.9","56.9","56.9"
"875288","49.3","49.3","49.3"
"875525","56.1","56.1","56.1"
"875756","53.3","53.3","53.3"
"876027","58.3","58.3","58.3"
"876428","66.3","66.3","66.3"
"876721","70.3","70.3","70.3"
"876952","69","69","69"
"877127","63","63","63"
"877422","58.7","58.7","58.7"
"877775","57.4","57.4","57.4"
"878028","63.9","63.9","63.9"
"878825","63.8","63.8","63.8"
"879042","66.3","66.3","66.3"
"879209","60.1","60.1","60.1"
"879450","60","60","60"
"879711","63.1","63.1","63.1"
"880224","65.1","65.1","65.1"
"882265","69.1","69.1","69.1"
"882466","70.1","70.1","70.1"
"882699","67.7","67.7","67.7"
"882908","66","66","66"
"883185","69.8","69.8","69.8"
"883300","62.7","62.7","62.7"
"883573","68.8","68.8","68.8"
"883900","70.3","70.3","70.3"
"884109","68.8","68.8","68.8"
"884310","66.4","66.4","66.4"
"884571","65.2","65.2","65.2"
"885174","74.7","74.7","74.7"
"885363","75.9","75.9","75.9"
"885678","76.5","76.5","76.5"
"885891","72.6","72.6","72.6"
"886136","78.2","78.2","78.2"
"886455","77.7","77.7","77.7"
"886812","77","77","77"
"887043","78.4","78.4","78.4"
"887346","82.2","82.2","82.2"
"887639","83.6","83.6","83.6"
"887916","76.6","76.6","76.6"
"888139","78.7","78.7","78.7"
"888384","80.2","80.2","80.2"
"888971","81.1","81.1","81.1"
"889296","81.3","81.3","81.3"
"889637","83.2","83.2","83.2"
"890156","80.2","80.2","80.2"
"890379","78.7","78.7","78.7"
"890904","78.6","78.6","78.6"
"891247","78.8","78.8","78.8"
"891416","74.4","74.4","74.4"
"891947","75.4","75.4","75.4"
"892446","76.5","76.5","76.5"
"892679","77.1","77.1","77.1"
"892942","76.1","76.1","76.1"
"893221","76.5","76.5","76.5"
"893422","76.8","76.8","76.8"
"893805","77.3","77.3","77.3"
"894064","74.9","74.9","74.9"
"894445","75","75","75"
"894786","80.6","80.6","80.6"
"894943","74","74","74"
"895206","70.4","70.4","70.4"
"895485","71","71","71"
"895670","69.8","69.8","69.8"
"896097","65.8","65.8","65.8"
"896714","66.1","66.1","66.1"
"896949","66.1","66.1","66.1"
"897268","65.1","65.1","65.1"
"897695","64","64","64"
"897932","63.9","63.9","63.9"
"898317","68.3","68.3","68.3"
"898548","71.2","71.2","71.2"
"898901","71.9","71.9","71.9"
"899144","76.2","76.2","76.2"
"899755","83.4","83.4","83.4"
"899958","83.7","83.7","83.7"
"900065","76.6","76.6","76.6"
"900424","79.8","79.8","79.8"
"900583","74.4","74.4","74.4"
"901232","75.3","75.3","75.3"
"901467","77","77","77"
"901730","79","79","79"
"901975","78.8","78.8","78.8"
"902074","70.6","70.6","70.6"
"902341","63.6","63.6","63.6"
"902592","64.6","64.6","64.6"
"902847","74","74","74"
"902950","65.4","65.4","65.4"
"903217","72.5","72.5","72.5"
"903444","67","67","67"
"903705","62","62","62"
"903920","58.8","58.8","58.8"
"904123","51.5","51.5","51.5"
"904408","60.7","60.7","60.7"
"904671","59.4","59.4","59.4"
"904802","52.1","52.1","52.1"
"905077","49","49","49"
"905416","58.8","58.8","58.8"
"905647","57.1","57.1","57.1"
"906124","63.7","63.7","63.7"
"906481","69.4","69.4","69.4"
"906708","69.8","69.8","69.8"
"906917","70.6","70.6","70.6"
"907156","69.2","69.2","69.2"
"907397","72.6","72.6","72.6"
"908008","80.3","80.3","80.3"
"908161","75.1","75.1","75.1"
"908374","69.1","69.1","69.1"
"908639","69","69","69"
"908874","66","66","66"
"909149","67.3","67.3","67.3"
"909418","67.9","67.9","67.9"
"909659","74.4","74.4","74.4"
"909936","75.7","75.7","75.7"
"910153","73.7","73.7","73.7"
"910400","75.8","75.8","75.8"
"910697","83.1","83.1","83.1"
"910894","82.5","82.5","82.5"
"911139","84.7","84.7","84.7"
"911396","81.3","81.3","81.3"
"911907","78.7","78.7","78.7"
"912114","77.2","77.2","77.2"
"912381","74.1","74.1","74.1"
"912912","74.6","74.6","74.6"
"913153","76.4","76.4","76.4"
"913496","75.9","75.9","75.9"
"913767","74.7","74.7","74.7"
"913984","75.5","75.5","75.5"
"914587","68.8","68.8","68.8"
"914804","71","71","71"
"915011","70.1","70.1","70.1"
"915150","64.8","64.8","64.8"
"915489","65.7","65.7","65.7"
"915828","62.6","62.6","62.6"
"916755","62.1","62.1","62.1"
"917016","62.1","62.1","62.1"
"917803","63","63","63"
"918038","67.3","67.3","67.3"
"918483","71","71","71"
"918728","72","72","72"
"918995","74.6","74.6","74.6"
"919414","76.6","76.6","76.6"
"920147","76.3","76.3","76.3"
"920420","77.6","77.6","77.6"
"921003","79.4","79.4","79.4"
"921222","74.9","74.9","74.9"
"921427","71.9","71.9","71.9"
"921660","71.2","71.2","71.2"
"921831","65.9","65.9","65.9"
"922088","63.1","63.1","63.1"
"922403","60.4","60.4","60.4"
"922786","66.7","66.7","66.7"
"922945","62.1","62.1","62.1"
"923158","61","61","61"
"923353","55.7","55.7","55.7"
"923604","55.7","55.7","55.7"
"923987","58.8","58.8","58.8"
"924270","58.3","58.3","58.3"
"924413","58.2","58.2","58.2"
"924698","59.6","59.6","59.6"
"924921","59.2","59.2","59.2"
"925386","58.6","58.6","58.6"
"925607","61.4","61.4","61.4"
"925734","55.4","55.4","55.4"
"926015","53.8","53.8","53.8"
"926730","54.7","54.7","54.7"
"926981","56","56","56"
"927248","58.1","58.1","58.1"
"927553","60.2","60.2","60.2"
"927820","65.5","65.5","65.5"
"928001","62.9","62.9","62.9"
"928250","62.8","62.8","62.8"
"928703","65.9","65.9","65.9"
"928840","65.8","65.8","65.8"
"929149","70.2","70.2","70.2"
"929756","70.2","70.2","70.2"
"929993","66.1","66.1","66.1"
"930236","64.6","64.6","64.6"
"930403","62.9","62.9","62.9"
"930926","56.6","56.6","56.6"
"931103","55.4","55.4","55.4"
"931644","50","50","50"
"931959","53.3","53.3","53.3"
"932348","61.8","61.8","61.8"
"932943","59","59","59"
"933172","58.1","58.1","58.1"
"933559","59.9","59.9","59.9"
"934344","57","57","57"
"934605","62.6","62.6","62.6"
"935014","65.3","65.3","65.3"
"936071","71.1","71.1","71.1"
"936284","74.8","74.8","74.8"
"936471","67.9","67.9","67.9"
"936666","60.6","60.6","60.6"
"936935","65.7","65.7","65.7"
"937178","70.3","70.3","70.3"
"937871","70.5","70.5","70.5"
"938226","72.9","72.9","72.9"
"938541","76.8","76.8","76.8"
"938836","75.8","75.8","75.8"
"939533","73.7","73.7","73.7"
"940048","75.2","75.2","75.2"
"940329","80.9","80.9","80.9"
"940480","80.3","80.3","80.3"
"940671","73.5","73.5","73.5"
"940980","72.2","72.2","72.2"
"942325","74.4","74.4","74.4"
"942518","69.9","69.9","69.9"
"942773","67","67","67"
"943054","68.8","68.8","68.8"
"943231","65.1","65.1","65.1"
"943666","61.7","61.7","61.7"
"944329","58","58","58"
"944642","64.2","64.2","64.2"
"945041","68.7","68.7","68.7"
"945384","68.8","68.8","68.8"
"945581","60.7","60.7","60.7"
"946006","60.5","60.5","60.5"
"946237","58.7","58.7","58.7"
"946550","59","59","59"
"946809","58.9","58.9","58.9"
"947068","62.1","62.1","62.1"
"947285","62.2","62.2","62.2"
"947668","63.9","63.9","63.9"
"948641","63.6","63.6","63.6"
"948794","56.4","56.4","56.4"
"949231","61.1","61.1","61.1"
"949454","64.4","64.4","64.4"
"949721","65.5","65.5","65.5"
"950284","60.5","60.5","60.5"
"950523","66.5","66.5","66.5"
"950668","59","59","59"
"951341","60.8","60.8","60.8"
"951648","55.4","55.4","55.4"
"952625","55.8","55.8","55.8"
"952968","61.8","61.8","61.8"
"953167","58.3","58.3","58.3"
"953360","53.2","53.2","53.2"
"954143","50.2","50.2","50.2"
"954446","52.2","52.2","52.2"
"954723","52.2","52.2","52.2"
"955376","58.7","58.7","58.7"
"955709","55.9","55.9","55.9"
"955938","55.2","55.2","55.2"
"956307","57.9","57.9","57.9"
"956586","58.3","58.3","58.3"
"956835","61.1","61.1","61.1"
"957374","65.2","65.2","65.2"
"957551","62.3","62.3","62.3"
"957846","61.6","61.6","61.6"
"958095","59.4","59.4","59.4"
"958310","58.5","58.5","58.5"
"958577","57.1","57.1","57.1"
"958788","60.3","60.3","60.3"
"959253","56.7","56.7","56.7"
"959478","54.6","54.6","54.6"
"959735","55.3","55.3","55.3"
"959988","60.3","60.3","60.3"
"960265","67","67","67"
"960774","64.1","64.1","64.1"
"961007","64.7","64.7","64.7"
"961334","64.2","64.2","64.2"
"961529","63.7","63.7","63.7"
"961734","62.8","62.8","62.8"
"962431","64.2","64.2","64.2"
"962656","62.5","62.5","62.5"
"962833","58.3","58.3","58.3"
"963308","55.3","55.3","55.3"
"963525","53","53","53"
"963776","56.5","56.5","56.5"
"964069","60.2","60.2","60.2"
"964342","61.4","61.4","61.4"
"964633","61.4","61.4","61.4"
"964976","59","59","59"
"965207","57.5","57.5","57.5"
"965460","63.4","63.4","63.4"
"965665","62.7","62.7","62.7"
"965982","63.6","63.6","63.6"
"966253","67.9","67.9","67.9"
"967564","71.5","71.5","71.5"
"967809","67.5","67.5","67.5"
"968056","64","64","64"
"968289","66.4","66.4","66.4"
"968490","68.6","68.6","68.6"
"968649","64.1","64.1","64.1"
"969088","60.3","60.3","60.3"
"969219","59.4","59.4","59.4"
"970372","57.4","57.4","57.4"
"970605","55.1","55.1","55.1"
"970888","52.6","52.6","52.6"
"971069","50.8","50.8","50.8"
"971702","54.2","54.2","54.2"
"972037","56.2","56.2","56.2"
"972362","59.2","59.2","59.2"
"972631","67.7","67.7","67.7"
"973194","68.3","68.3","68.3"
"973519","77.1","77.1","77.1"
"973822","77.6","77.6","77.6"
"974049","75.5","75.5","75.5"
"974284","76","76","76"
"974547","82.2","82.2","82.2"
"974848","84.9","84.9","84.9"
"975071","80.3","80.3","80.3"
"975470","81.9","81.9","81.9"
"975705","78.8","78.8","78.8"
"976140","83.6","83.6","83.6"
"976791","81.9","81.9","81.9"
"977086","79.3","79.3","79.3"
"977271","75.2","75.2","75.2"
"977518","75.6","75.6","75.6"
"977869","71.8","71.8","71.8"
"978314","71.2","71.2","71.2"
"978527","74.6","74.6","74.6"
"978826","72.9","72.9","72.9"
"979011","68.3","68.3","68.3"
"979362","66.4","66.4","66.4"
"979595","66.8","66.8","66.8"
"979868","70.2","70.2","70.2"
"980111","73.4","73.4","73.4"
"980344","73.2","73.2","73.2"
"980815","74.1","74.1","74.1"
"981408","68.3","68.3","68.3"
"981661","66.6","66.6","66.6"
