"Step","kind-music-2 - immediate_reward","kind-music-2 - immediate_reward__MIN","kind-music-2 - immediate_reward__MAX"
"1268723","0","0","0"
"1268787","0","0","0"
"1268941","0","0","0"
"1268981","0","0","0"
"1269025","0","0","0"
"1269257","0","0","0"
"1269401","0","0","0"
"1269949","0","0","0"
"1269959","0","0","0"
"1270063","0","0","0"
"1270263","0","0","0"
"1270343","0","0","0"
"1270387","0","0","0"
"1270503","0","0","0"
"1270625","0","0","0"
"1270794","0","0","0"
"1270946","0","0","0"
"1270962","0","0","0"
"1271044","0","0","0"
"1271166","0","0","0"
"1271176","0","0","0"
"1271356","0","0","0"
"1271398","0","0","0"
"1271412","0","0","0"
"1271634","0","0","0"
"1271666","0","0","0"
"1271684","0","0","0"
"1271808","0","0","0"
"1271972","0","0","0"
"1272097","0","0","0"
"1272101","0","0","0"
"1272137","0","0","0"
"1272277","0","0","0"
"1272755","0","0","0"
"1272823","0","0","0"
"1272891","0","0","0"
"1272911","0","0","0"
"1273193","0","0","0"
"1273223","0","0","0"
"1273345","0","0","0"
"1273377","0","0","0"
"1273504","0","0","0"
"1273558","0","0","0"
"1273660","0","0","0"
"1273722","0","0","0"
"1273868","0","0","0"
"1274028","0","0","0"
"1274078","0","0","0"
"1274619","0","0","0"
"1274961","0","0","0"
"1275023","0","0","0"
"1275137","0","0","0"
"1275807","0","0","0"
"1275821","0","0","0"
"1276169","0","0","0"
"1276235","0","0","0"
"1276393","0","0","0"
"1276442","0","0","0"
"1276486","1","1","1"
"1276500","0","0","0"
"1276628","0","0","0"
"1276652","0","0","0"
"1276678","0","0","0"
"1276698","0","0","0"
"1276786","0","0","0"
"1277100","0","0","0"
"1277110","0","0","0"
"1277192","0","0","0"
"1277238","0","0","0"
"1277476","4","4","4"
"1277546","0","0","0"
"1277734","0","0","0"
"1277894","2","2","2"
"1278702","0","0","0"
"1278796","0","0","0"
"1278938","0","0","0"
"1278962","0","0","0"
"1278970","0","0","0"
"1279080","0","0","0"
"1279192","0","0","0"
"1279220","0","0","0"
"1279440","0","0","0"
"1279544","4","4","4"
"1279668","0","0","0"
"1280035","0","0","0"
"1280117","0","0","0"
"1280295","0","0","0"
"1280353","0","0","0"
"1280635","0","0","0"
"1280671","0","0","0"
"1280693","0","0","0"
"1280815","0","0","0"
"1280855","0","0","0"
"1281109","0","0","0"
"1281299","0","0","0"
"1281315","0","0","0"
"1281367","0","0","0"
"1281573","0","0","0"
"1281605","0","0","0"
"1281723","0","0","0"
"1281989","0","0","0"
"1282085","0","0","0"
"1282199","0","0","0"
"1282273","0","0","0"
"1282411","0","0","0"
"1282620","0","0","0"
"1282968","0","0","0"
"1283820","0","0","0"
"1284049","0","0","0"
"1284055","0","0","0"
"1284189","0","0","0"
"1284345","0","0","0"
"1284535","0","0","0"
"1284829","2","2","2"
"1284877","0","0","0"
"1285025","0","0","0"
"1285121","0","0","0"
"1285355","0","0","0"
"1285539","0","0","0"
"1285553","0","0","0"
"1285565","0","0","0"
"1285583","0","0","0"
"1285603","0","0","0"
"1285935","0","0","0"
"1286157","0","0","0"
"1286185","0","0","0"
"1286533","0","0","0"
"1286613","0","0","0"
"1286615","0","0","0"
"1286787","0","0","0"
"1286967","0","0","0"
"1287075","0","0","0"
"1287155","0","0","0"
"1287227","0","0","0"
"1287452","0","0","0"
"1287470","0","0","0"
"1287966","0","0","0"
"1288250","0","0","0"
"1288532","0","0","0"
"1288727","0","0","0"
"1289027","0","0","0"
"1289119","0","0","0"
"1289151","0","0","0"
"1289227","0","0","0"
"1289409","0","0","0"
"1289593","0","0","0"
"1289611","0","0","0"
"1289645","0","0","0"
"1289677","0","0","0"
"1290263","0","0","0"
"1290596","0","0","0"
"1290812","0","0","0"
"1290822","0","0","0"
"1290876","0","0","0"
"1291058","0","0","0"
"1291228","0","0","0"
"1291292","0","0","0"
"1291466","0","0","0"
"1292235","0","0","0"
"1292265","0","0","0"
"1292550","0","0","0"
"1292648","0","0","0"
"1293144","1","1","1"
"1293184","0","0","0"
"1293230","0","0","0"
"1293276","0","0","0"
"1293582","0","0","0"
"1293710","0","0","0"
"1294123","0","0","0"
"1294197","2","2","2"
"1294613","0","0","0"
"1294665","0","0","0"
"1294779","0","0","0"
"1294831","0","0","0"
"1294861","2","2","2"
"1294897","3","3","3"
"1295004","0","0","0"
"1295056","0","0","0"
"1295116","0","0","0"
"1295188","0","0","0"
"1295342","0","0","0"
"1295662","0","0","0"
"1295800","0","0","0"
"1296067","2","2","2"
"1296233","0","0","0"
"1296327","0","0","0"
"1296391","0","0","0"
"1296855","0","0","0"
"1297051","0","0","0"
"1297662","0","0","0"
"1298032","0","0","0"
"1298256","0","0","0"
"1298386","0","0","0"
"1298412","4","4","4"
"1298468","0","0","0"
"1298523","0","0","0"
"1298655","0","0","0"
"1298663","0","0","0"
"1298943","0","0","0"
"1299185","0","0","0"
"1299201","0","0","0"
"1299485","0","0","0"
"1299527","0","0","0"
"1299569","0","0","0"
"1299663","0","0","0"
"1299669","0","0","0"
"1299855","0","0","0"
"1300092","0","0","0"
"1300367","0","0","0"
"1300449","0","0","0"
"1300459","0","0","0"
"1300493","0","0","0"
"1300883","0","0","0"
"1301051","0","0","0"
"1301429","0","0","0"
"1301471","0","0","0"
"1301497","0","0","0"
"1301535","0","0","0"
"1301711","0","0","0"
"1301783","0","0","0"
"1301957","0","0","0"
"1302038","0","0","0"
"1302046","1","1","1"
"1302162","0","0","0"
"1302202","0","0","0"
"1302323","0","0","0"
"1302551","0","0","0"
"1302605","0","0","0"
"1302819","0","0","0"
"1302865","0","0","0"
"1302947","0","0","0"
"1303038","1","1","1"
"1303110","1","1","1"
"1303506","0","0","0"
"1303578","0","0","0"
"1303606","0","0","0"
"1303652","0","0","0"
"1304021","0","0","0"
"1304031","0","0","0"
"1304057","0","0","0"
"1304085","0","0","0"
"1304355","0","0","0"
"1304483","0","0","0"
"1304601","0","0","0"
"1304949","0","0","0"
"1304995","0","0","0"
"1305039","0","0","0"
"1305093","0","0","0"
"1305313","0","0","0"
"1305325","0","0","0"
"1305347","0","0","0"
"1305397","0","0","0"
"1305619","0","0","0"
"1305631","0","0","0"
"1305687","0","0","0"
"1305761","0","0","0"
"1305893","0","0","0"
"1306014","0","0","0"
"1306040","1","1","1"
"1306218","0","0","0"
"1306550","0","0","0"
"1306634","0","0","0"
"1306954","0","0","0"
"1307157","0","0","0"
"1307197","1","1","1"
"1307213","0","0","0"
"1307261","0","0","0"
"1307277","0","0","0"
"1307443","0","0","0"
"1307759","0","0","0"
"1308356","0","0","0"
"1308621","0","0","0"
"1308689","0","0","0"
"1308709","0","0","0"
"1308729","0","0","0"
"1308789","0","0","0"
"1308901","0","0","0"
"1308925","1","1","1"
"1308999","0","0","0"
"1309276","0","0","0"
"1309560","0","0","0"
"1310164","0","0","0"
"1310214","0","0","0"
"1310372","0","0","0"
"1310566","0","0","0"
"1310704","0","0","0"
"1310828","0","0","0"
"1310844","0","0","0"
"1310904","0","0","0"
"1310934","0","0","0"
"1311050","0","0","0"
"1311206","0","0","0"
"1311291","0","0","0"
"1311451","0","0","0"
"1311471","0","0","0"
"1311545","0","0","0"
"1311633","0","0","0"
"1311831","0","0","0"
"1312109","0","0","0"
"1312506","0","0","0"
"1312832","0","0","0"
"1313175","0","0","0"
"1313197","0","0","0"
"1313337","4","4","4"
"1313375","0","0","0"
"1313501","0","0","0"
"1313529","2","2","2"
"1313664","0","0","0"
"1313864","0","0","0"
"1313878","0","0","0"
"1314443","0","0","0"
"1314560","1","1","1"
"1314736","2","2","2"
"1314870","0","0","0"
"1315561","0","0","0"
"1315655","0","0","0"
"1315661","0","0","0"
"1315665","0","0","0"
"1315821","0","0","0"
"1315855","0","0","0"
"1315905","0","0","0"
"1316090","2","2","2"
"1316429","0","0","0"
"1316455","0","0","0"
"1316803","0","0","0"
"1316859","0","0","0"
"1316961","0","0","0"
"1317079","0","0","0"
"1317285","0","0","0"
"1317393","0","0","0"
"1317441","0","0","0"
"1317455","0","0","0"
"1317561","0","0","0"
"1317725","0","0","0"
"1317851","0","0","0"
"1318018","0","0","0"
"1318288","0","0","0"
"1318320","0","0","0"
"1318394","0","0","0"
"1318396","0","0","0"
"1318398","0","0","0"
"1318402","0","0","0"
"1318753","0","0","0"
"1318793","0","0","0"
"1318805","0","0","0"
"1319007","0","0","0"
"1319059","0","0","0"
"1319362","0","0","0"
"1319454","2","2","2"
"1319825","0","0","0"
"1319851","2","2","2"
"1320093","0","0","0"
"1320251","0","0","0"
"1320603","0","0","0"
"1320882","0","0","0"
"1321054","0","0","0"
"1321939","0","0","0"
"1322215","2","2","2"
"1322482","2","2","2"
"1322795","0","0","0"
"1322889","2","2","2"
"1323297","0","0","0"
"1323409","0","0","0"
"1323539","0","0","0"
"1323738","0","0","0"
"1324132","0","0","0"
"1324206","0","0","0"
"1324270","0","0","0"
"1324511","0","0","0"
"1324623","0","0","0"
"1324836","0","0","0"
"1325076","0","0","0"
"1325336","0","0","0"
"1325508","0","0","0"
"1325554","0","0","0"
"1325684","0","0","0"
"1325756","0","0","0"
"1326004","0","0","0"
"1326188","0","0","0"
"1326430","0","0","0"
"1326458","0","0","0"
"1326480","0","0","0"
"1326571","1","1","1"
"1326897","0","0","0"
"1327257","0","0","0"
"1327355","0","0","0"
"1327383","0","0","0"
"1327783","0","0","0"
"1327957","0","0","0"
"1328081","0","0","0"
"1328497","0","0","0"
"1328623","0","0","0"
"1328837","0","0","0"
"1328923","0","0","0"
"1328993","0","0","0"
"1329449","0","0","0"
"1329685","0","0","0"
"1329737","0","0","0"
"1329795","0","0","0"
"1330274","0","0","0"
"1330348","0","0","0"
"1330506","0","0","0"
"1330538","0","0","0"
"1330582","0","0","0"
"1330818","0","0","0"
"1330858","0","0","0"
"1331028","0","0","0"
"1331290","0","0","0"
"1331369","0","0","0"
"1331451","0","0","0"
"1331863","0","0","0"
"1331901","0","0","0"
"1331945","0","0","0"
"1331971","0","0","0"
"1332253","0","0","0"
"1332357","0","0","0"
"1332469","0","0","0"
"1332523","0","0","0"
"1332607","0","0","0"
"1333182","0","0","0"
"1333267","0","0","0"
"1333273","0","0","0"
"1333347","0","0","0"
"1333764","2","2","2"
"1333786","0","0","0"
"1333886","0","0","0"
"1334208","0","0","0"
"1334526","2","2","2"
"1334530","2","2","2"
"1334805","0","0","0"
"1334827","0","0","0"
"1334851","0","0","0"
"1335005","0","0","0"
"1335123","0","0","0"
"1335151","0","0","0"
"1335331","0","0","0"
"1335683","0","0","0"
"1335753","0","0","0"
"1335853","0","0","0"
"1335933","0","0","0"
"1336117","0","0","0"
"1336235","0","0","0"
"1336571","0","0","0"
"1336785","0","0","0"
"1336847","0","0","0"
"1337031","0","0","0"
"1337297","0","0","0"
"1337574","0","0","0"
"1337624","0","0","0"
"1337672","0","0","0"
"1337766","0","0","0"
"1337888","0","0","0"
"1338162","0","0","0"
"1338172","0","0","0"
"1338190","0","0","0"
"1338359","0","0","0"
"1338375","0","0","0"
"1338393","0","0","0"
"1338913","0","0","0"
"1339075","0","0","0"
"1339483","0","0","0"
"1339627","0","0","0"
"1339803","0","0","0"
"1339845","0","0","0"
"1339909","0","0","0"
"1340053","0","0","0"
"1340400","0","0","0"
"1340724","0","0","0"
"1340736","0","0","0"
"1340844","0","0","0"
"1340966","0","0","0"
"1341000","0","0","0"
"1341162","0","0","0"
"1341192","0","0","0"
"1341576","0","0","0"
"1341670","0","0","0"
"1341698","0","0","0"
"1341956","2","2","2"
"1342544","0","0","0"
"1342596","0","0","0"
"1342877","0","0","0"
"1342939","0","0","0"
"1343671","0","0","0"
"1343673","0","0","0"
"1343881","0","0","0"
"1343949","0","0","0"
"1344047","0","0","0"
"1344327","0","0","0"
"1344345","0","0","0"
"1344925","0","0","0"
"1345001","0","0","0"
"1345057","0","0","0"
"1345059","0","0","0"
"1346172","0","0","0"
"1346284","0","0","0"
"1346304","0","0","0"
"1346478","0","0","0"
"1346530","0","0","0"
"1346592","0","0","0"
"1346806","2","2","2"
"1346812","4","4","4"
"1346818","2","2","2"
"1346997","0","0","0"
"1347023","0","0","0"
"1347037","0","0","0"
"1347063","0","0","0"
"1347069","0","0","0"
"1347131","0","0","0"
"1347177","0","0","0"
"1347197","0","0","0"
"1347257","0","0","0"
"1347579","0","0","0"
"1347929","0","0","0"
"1347943","0","0","0"
"1348017","0","0","0"
"1348157","0","0","0"
"1348482","1","1","1"
"1348574","0","0","0"
"1348712","0","0","0"
"1348885","2","2","2"
"1349219","0","0","0"
"1349241","0","0","0"
"1349293","0","0","0"
"1349427","0","0","0"
"1349615","0","0","0"
"1349845","0","0","0"
"1349889","0","0","0"
"1350047","0","0","0"
"1350133","0","0","0"
"1350195","0","0","0"
"1350305","0","0","0"
"1350309","0","0","0"
"1351289","0","0","0"
"1351617","0","0","0"
"1351795","0","0","0"
"1351963","0","0","0"
"1352057","0","0","0"
"1352091","0","0","0"
"1352286","0","0","0"
"1352392","0","0","0"
"1352434","2","2","2"
"1352444","0","0","0"
"1352452","0","0","0"
"1352727","0","0","0"
"1352735","0","0","0"
"1353301","0","0","0"
"1353343","0","0","0"
"1353461","0","0","0"
"1353723","0","0","0"
"1354194","1","1","1"
"1354500","0","0","0"
"1354606","0","0","0"
"1354672","0","0","0"
"1354752","0","0","0"
"1355151","0","0","0"
"1355391","0","0","0"
"1355475","0","0","0"
"1355761","0","0","0"
"1355779","0","0","0"
"1356191","0","0","0"
"1356352","0","0","0"
"1356566","0","0","0"
"1356622","0","0","0"
"1356732","0","0","0"
"1357144","0","0","0"
"1357152","0","0","0"
"1357388","0","0","0"
"1357636","0","0","0"
"1357670","2","2","2"
"1357802","0","0","0"
"1358203","0","0","0"
"1358400","1","1","1"
"1358474","2","2","2"
"1358480","2","2","2"
"1358636","0","0","0"
"1358760","0","0","0"
"1359084","0","0","0"
"1359100","0","0","0"
"1359389","0","0","0"
"1359974","0","0","0"
"1359998","0","0","0"
"1360224","0","0","0"
"1360334","0","0","0"
"1360432","0","0","0"
"1360570","0","0","0"
"1360662","0","0","0"
"1360736","0","0","0"
"1360886","2","2","2"
"1360908","0","0","0"
"1360927","0","0","0"
"1361081","0","0","0"
"1361303","2","2","2"
"1361315","0","0","0"
"1361321","0","0","0"
"1361560","0","0","0"
"1361688","0","0","0"
"1361866","0","0","0"
"1361958","0","0","0"
"1362006","0","0","0"
"1362692","0","0","0"
"1362758","0","0","0"
"1363020","0","0","0"
"1363036","0","0","0"
"1363360","0","0","0"
"1363662","0","0","0"
"1363680","0","0","0"
"1363892","2","2","2"
"1363934","0","0","0"
"1363960","0","0","0"
"1364065","0","0","0"
"1364105","2","2","2"
"1364119","4","4","4"
"1364924","0","0","0"
"1365020","0","0","0"
"1365394","0","0","0"
"1365512","0","0","0"
"1365740","0","0","0"
"1365832","0","0","0"
"1366464","0","0","0"
"1366620","0","0","0"
"1366727","0","0","0"
"1366869","0","0","0"
"1366907","0","0","0"
"1367021","0","0","0"
"1367239","0","0","0"
"1367620","0","0","0"
"1367630","0","0","0"
"1367748","2","2","2"
"1367842","0","0","0"
"1367862","0","0","0"
"1367968","0","0","0"
"1368274","0","0","0"
"1368306","0","0","0"
"1368354","0","0","0"
"1368390","0","0","0"
"1368462","0","0","0"
"1368995","0","0","0"
"1369073","0","0","0"
"1369213","0","0","0"
"1369353","0","0","0"
"1369537","0","0","0"
"1369591","0","0","0"
"1369647","0","0","0"
"1369675","0","0","0"
"1369935","0","0","0"
"1370387","0","0","0"
"1370645","0","0","0"
"1370681","0","0","0"
"1370723","0","0","0"
"1370799","0","0","0"
"1370879","0","0","0"
"1370991","0","0","0"
"1371077","0","0","0"
"1371103","0","0","0"
"1371381","0","0","0"
"1371447","0","0","0"
"1371477","0","0","0"
"1371487","0","0","0"
"1371938","0","0","0"
"1372016","0","0","0"
"1372214","0","0","0"
"1372264","0","0","0"
"1372276","0","0","0"
"1372372","0","0","0"
"1372503","4","4","4"
"1372613","0","0","0"
"1372785","0","0","0"
"1373010","0","0","0"
"1373056","2","2","2"
"1373348","0","0","0"
"1373540","0","0","0"
"1373628","0","0","0"
"1373764","0","0","0"
"1373848","0","0","0"
"1373880","0","0","0"
"1374000","0","0","0"
"1374086","0","0","0"
"1374092","0","0","0"
"1374301","0","0","0"
"1374339","0","0","0"
"1374533","0","0","0"
"1374819","0","0","0"
"1374843","0","0","0"
"1374947","0","0","0"
"1375275","0","0","0"
"1375279","0","0","0"
"1375897","0","0","0"
"1375907","0","0","0"
"1375911","0","0","0"
"1376001","0","0","0"
"1376105","0","0","0"
"1376419","0","0","0"
"1376641","0","0","0"
"1376653","0","0","0"
"1376845","0","0","0"
"1376925","0","0","0"
"1376989","0","0","0"
"1377473","0","0","0"
"1377703","0","0","0"
"1377723","0","0","0"
"1377892","0","0","0"
"1377918","2","2","2"
"1377946","0","0","0"
"1378444","1","1","1"
"1378609","2","2","2"
"1378689","0","0","0"
"1379170","0","0","0"
"1379204","0","0","0"
"1379414","0","0","0"
"1379436","0","0","0"
"1380150","0","0","0"
"1380649","4","4","4"
"1380937","0","0","0"
"1380939","0","0","0"
"1380985","0","0","0"
"1381051","0","0","0"
"1381111","0","0","0"
"1381177","0","0","0"
"1381393","0","0","0"
"1381489","0","0","0"
"1381491","0","0","0"
"1381501","0","0","0"
"1381543","0","0","0"
"1381885","0","0","0"
"1382142","0","0","0"
"1382216","0","0","0"
"1382224","0","0","0"
"1382494","0","0","0"
"1382510","0","0","0"
"1382708","0","0","0"
"1383052","0","0","0"
"1383457","3","3","3"
"1384026","2","2","2"
"1384382","0","0","0"
"1384643","1","1","1"
"1384669","1","1","1"
"1384825","0","0","0"
"1384973","2","2","2"
"1384977","0","0","0"
"1385069","0","0","0"
"1385391","0","0","0"
"1385879","0","0","0"
"1385901","0","0","0"
"1385921","0","0","0"
"1385933","0","0","0"
"1385941","0","0","0"
"1386098","0","0","0"
"1386156","0","0","0"
"1386378","0","0","0"
"1386726","4","4","4"
"1387036","0","0","0"
"1387100","0","0","0"
"1387337","4","4","4"
"1387460","0","0","0"
"1387524","0","0","0"
"1387658","2","2","2"
"1387906","0","0","0"
"1388098","0","0","0"
"1388104","0","0","0"
"1388863","0","0","0"
"1388905","0","0","0"
"1388933","0","0","0"
"1388969","0","0","0"
"1389117","0","0","0"
"1389128","0","0","0"
"1389150","1","1","1"
"1389408","0","0","0"
"1389771","0","0","0"
"1389903","0","0","0"
"1389913","0","0","0"
"1389965","0","0","0"
"1390085","0","0","0"
"1390299","0","0","0"
"1390339","0","0","0"
"1390526","0","0","0"
"1390590","0","0","0"
"1390650","0","0","0"
"1390804","0","0","0"
"1390842","0","0","0"
"1390874","0","0","0"
"1391232","0","0","0"
"1391310","0","0","0"
"1391588","0","0","0"
"1391862","0","0","0"
"1392347","0","0","0"
"1392455","0","0","0"
"1393027","0","0","0"
"1393163","0","0","0"
"1393233","0","0","0"
"1393337","0","0","0"
"1393790","0","0","0"
"1394098","0","0","0"
"1394274","0","0","0"
"1394554","0","0","0"
"1395051","0","0","0"
"1395201","0","0","0"
"1395211","0","0","0"
"1395247","0","0","0"
"1395615","0","0","0"
"1395681","0","0","0"
"1395969","0","0","0"
"1396183","0","0","0"
"1396215","0","0","0"
"1396443","0","0","0"
"1396449","0","0","0"
"1396712","0","0","0"
"1396778","0","0","0"
"1396934","0","0","0"
"1397116","0","0","0"
"1397248","0","0","0"
"1397294","0","0","0"
"1397476","0","0","0"
"1397546","0","0","0"
"1398078","0","0","0"
"1398156","0","0","0"
"1398378","0","0","0"
"1398424","0","0","0"
"1398674","0","0","0"
"1398822","0","0","0"
"1399102","0","0","0"
"1399174","0","0","0"
"1399332","0","0","0"
"1399659","0","0","0"
"1399896","0","0","0"
"1400476","0","0","0"
"1400498","0","0","0"
"1401044","0","0","0"
"1401154","0","0","0"
"1401274","0","0","0"
"1401504","0","0","0"
"1401717","0","0","0"
"1401733","0","0","0"
"1401803","0","0","0"
"1401869","0","0","0"
"1401873","0","0","0"
"1401973","0","0","0"
"1402163","0","0","0"
"1402243","0","0","0"
"1402411","0","0","0"
"1402506","0","0","0"
"1402584","0","0","0"
"1402724","0","0","0"
"1403081","0","0","0"
"1403207","0","0","0"
"1403341","2","2","2"
"1403678","0","0","0"
"1403696","2","2","2"
"1404229","0","0","0"
"1404283","0","0","0"
"1404567","0","0","0"
"1404653","0","0","0"
"1404890","1","1","1"
"1404980","2","2","2"
"1405445","0","0","0"
"1405671","0","0","0"
"1405793","0","0","0"
"1405865","0","0","0"
"1406043","0","0","0"
"1406061","0","0","0"
"1406241","0","0","0"
"1406527","0","0","0"
"1406590","1","1","1"
"1407140","0","0","0"
"1407204","0","0","0"
"1407568","0","0","0"
"1407600","0","0","0"
"1407630","0","0","0"
"1408348","0","0","0"
"1408362","0","0","0"
"1408432","0","0","0"
"1408758","0","0","0"
"1408884","0","0","0"
"1408956","0","0","0"
"1409194","0","0","0"
"1409733","0","0","0"
"1409991","0","0","0"
"1410047","0","0","0"
"1410073","0","0","0"
"1410095","0","0","0"
"1410710","0","0","0"
"1410736","0","0","0"
"1410748","0","0","0"
"1410756","0","0","0"
"1410764","0","0","0"
"1410904","0","0","0"
"1411166","0","0","0"
"1411327","0","0","0"
"1411529","0","0","0"
"1411581","0","0","0"
"1411761","0","0","0"
"1412002","0","0","0"
"1412336","0","0","0"
"1412783","0","0","0"
"1412965","0","0","0"
"1413157","0","0","0"
"1413399","0","0","0"
"1413725","0","0","0"
"1413863","0","0","0"
"1413889","0","0","0"
"1413943","0","0","0"
"1414399","0","0","0"
"1415172","0","0","0"
"1415621","0","0","0"
"1415635","0","0","0"
"1416103","0","0","0"
"1416193","0","0","0"
"1416273","0","0","0"
"1416333","0","0","0"
"1416335","0","0","0"
"1416388","0","0","0"
"1416620","0","0","0"
"1416742","0","0","0"
"1416793","0","0","0"
"1416853","0","0","0"
"1416881","0","0","0"
"1416997","0","0","0"
"1417031","0","0","0"
"1417241","0","0","0"
"1417423","0","0","0"
"1417633","0","0","0"
"1417731","0","0","0"
"1417863","0","0","0"
"1418025","0","0","0"
"1418029","0","0","0"
"1418513","0","0","0"
"1418551","0","0","0"
"1418597","0","0","0"
"1418649","0","0","0"
"1418825","0","0","0"
"1418889","0","0","0"
"1418953","0","0","0"
"1419203","0","0","0"
"1419233","0","0","0"
"1419321","0","0","0"
"1419538","0","0","0"
"1420328","0","0","0"
"1420499","0","0","0"
"1420721","0","0","0"
"1420755","0","0","0"
"1421043","0","0","0"
"1421197","0","0","0"
"1421219","0","0","0"
"1421359","0","0","0"
"1421506","0","0","0"
"1421584","0","0","0"
"1421740","0","0","0"
"1421822","0","0","0"
"1422024","0","0","0"
"1422076","0","0","0"
"1422402","0","0","0"
"1422536","0","0","0"
"1422686","0","0","0"
"1422843","0","0","0"
"1422923","0","0","0"
"1423039","0","0","0"
"1423119","2","2","2"
"1423235","0","0","0"
"1423315","0","0","0"
"1423327","0","0","0"
"1423450","1","1","1"
"1423612","0","0","0"
"1423692","0","0","0"
"1423742","0","0","0"
"1423934","0","0","0"
"1424044","0","0","0"
"1424174","0","0","0"
"1424464","0","0","0"
"1424528","0","0","0"
"1424927","0","0","0"
"1424949","0","0","0"
"1424979","0","0","0"
"1425013","0","0","0"
"1425081","0","0","0"
"1425087","0","0","0"
"1425151","0","0","0"
"1425163","0","0","0"
"1425315","0","0","0"
"1425561","0","0","0"
"1425880","0","0","0"
"1425996","0","0","0"
"1426536","0","0","0"
"1426782","0","0","0"
"1427140","0","0","0"
"1427302","2","2","2"
"1427417","0","0","0"
"1427569","0","0","0"
"1427697","0","0","0"
"1428065","0","0","0"
"1428255","0","0","0"
"1428730","0","0","0"
"1428848","0","0","0"
"1429072","0","0","0"
"1429118","0","0","0"
"1429294","0","0","0"
"1429558","0","0","0"
"1429568","0","0","0"
"1429712","0","0","0"
"1429718","0","0","0"
"1429808","0","0","0"
"1430054","0","0","0"
"1430068","0","0","0"
"1430352","0","0","0"
"1430358","0","0","0"
"1430588","0","0","0"
"1430740","0","0","0"
"1430887","2","2","2"
"1431189","0","0","0"
"1431191","0","0","0"
"1431315","0","0","0"
"1431557","0","0","0"
"1431689","0","0","0"
"1431980","0","0","0"
"1432398","0","0","0"
"1432424","0","0","0"
"1432436","0","0","0"
"1432640","0","0","0"
"1432678","0","0","0"
"1432682","0","0","0"
"1432716","0","0","0"
"1432772","0","0","0"
"1432774","0","0","0"
"1432788","0","0","0"
"1433023","0","0","0"
"1433177","0","0","0"
"1433261","0","0","0"
"1433407","0","0","0"
"1433801","0","0","0"
"1433965","0","0","0"
"1434143","0","0","0"
"1434221","0","0","0"
"1434434","1","1","1"
"1434458","0","0","0"
"1434462","1","1","1"
"1434586","0","0","0"
"1434826","0","0","0"
"1435156","0","0","0"
"1435182","0","0","0"
"1435256","0","0","0"
"1435524","0","0","0"
"1435604","0","0","0"
"1435692","0","0","0"
"1435948","0","0","0"
"1436088","0","0","0"
"1436414","0","0","0"
"1436424","0","0","0"
"1436532","0","0","0"
"1436990","0","0","0"
"1437302","0","0","0"
"1437388","0","0","0"
"1437500","0","0","0"
"1437698","0","0","0"
"1437720","0","0","0"
"1437724","0","0","0"
"1437810","0","0","0"
"1437916","0","0","0"
"1438138","0","0","0"
"1438156","0","0","0"
"1438454","0","0","0"
"1438470","0","0","0"
"1438614","0","0","0"
"1438624","0","0","0"
"1438731","0","0","0"
"1438859","0","0","0"
"1438893","0","0","0"
"1438897","0","0","0"
"1438901","0","0","0"
"1438993","0","0","0"
"1439145","0","0","0"
"1439259","0","0","0"
"1439271","0","0","0"
"1439317","0","0","0"
"1439361","0","0","0"
"1439644","0","0","0"
"1440394","0","0","0"
"1440444","0","0","0"
"1440496","0","0","0"
"1440620","0","0","0"
"1440686","0","0","0"
"1440764","0","0","0"
"1441350","0","0","0"
"1441400","0","0","0"
"1441442","0","0","0"
"1441502","0","0","0"
"1441582","0","0","0"
"1441614","0","0","0"
"1441622","0","0","0"
"1441790","0","0","0"
"1441850","0","0","0"
"1441906","0","0","0"
"1441974","0","0","0"
"1442173","0","0","0"
"1442475","0","0","0"
"1442639","0","0","0"
"1442647","0","0","0"
"1442919","0","0","0"
"1442969","0","0","0"
"1442979","0","0","0"
"1443057","0","0","0"
"1443061","0","0","0"
"1443113","0","0","0"
"1443203","0","0","0"
"1443291","0","0","0"
"1443495","0","0","0"
"1443671","0","0","0"
"1443773","0","0","0"
"1443841","0","0","0"
"1443865","0","0","0"
"1443881","0","0","0"
"1444322","0","0","0"
"1444390","0","0","0"
"1444428","0","0","0"
"1444618","0","0","0"
"1444935","0","0","0"
"1444953","1","1","1"
"1444985","0","0","0"
"1445013","0","0","0"
"1445117","0","0","0"
"1445245","0","0","0"
"1445259","0","0","0"
"1445277","0","0","0"
"1445669","0","0","0"
"1445765","0","0","0"
"1445919","0","0","0"
"1446203","0","0","0"
"1446271","0","0","0"
"1446428","1","1","1"
"1446482","0","0","0"
"1446586","0","0","0"
"1446642","0","0","0"
"1446738","0","0","0"
"1446852","0","0","0"
"1446916","0","0","0"
"1446974","0","0","0"
"1447010","0","0","0"
"1447276","0","0","0"
"1447428","0","0","0"
"1447628","0","0","0"
"1447791","0","0","0"
"1447811","0","0","0"
"1448267","0","0","0"
"1448329","0","0","0"
"1448441","0","0","0"
"1448525","0","0","0"
"1448636","0","0","0"
"1448778","0","0","0"
"1448980","0","0","0"
"1449180","0","0","0"
"1449628","0","0","0"
"1449842","0","0","0"
"1450302","0","0","0"
"1450499","0","0","0"
"1450637","0","0","0"
"1450965","0","0","0"
"1450989","0","0","0"
"1451045","0","0","0"
"1451159","0","0","0"
"1451177","0","0","0"
"1451444","0","0","0"
"1451556","0","0","0"
"1451588","0","0","0"
"1451896","0","0","0"
