Experiment 1/8: {'learning_rate': 0.0005, 'batch_size': 64, 'epsilon_decay': 0.999985, 'gamma': 0.99}
Frame:44584 | Total games:410 | Mean reward: -98.886 (epsilon: 0.51)
Frame:45374 | Total games:420 | Mean reward: -105.057 (epsilon: 0.51)
Frame:46662 | Total games:430 | Mean reward: -115.976 (epsilon: 0.50)
Frame:47849 | Total games:440 | Mean reward: -91.510 (epsilon: 0.49)
Frame:49674 | Total games:450 | Mean reward: -92.290 (epsilon: 0.47)
Frame:50681 | Total games:460 | Mean reward: -94.403 (epsilon: 0.47)
Frame:51888 | Total games:470 | Mean reward: -112.241 (epsilon: 0.46)
Frame:53186 | Total games:480 | Mean reward: -105.207 (epsilon: 0.45)
Frame:54481 | Total games:490 | Mean reward: -98.807 (epsilon: 0.44)
Frame:55904 | Total games:500 | Mean reward: -126.047 (epsilon: 0.43)
Frame:57066 | Total games:510 | Mean reward: -53.914 (epsilon: 0.42)
Frame:59168 | Total games:520 | Mean reward: -27.542 (epsilon: 0.41)
Frame:61205 | Total games:530 | Mean reward: -19.344 (epsilon: 0.40)
Frame:64192 | Total games:540 | Mean reward: -53.875 (epsilon: 0.38)
Frame:65664 | Total games:550 | Mean reward: -56.586 (epsilon: 0.37)
Frame:67495 | Total games:560 | Mean reward: -50.321 (epsilon: 0.36)
Frame:68684 | Total games:570 | Mean reward: -92.316 (epsilon: 0.36)
Frame:71763 | Total games:580 | Mean reward: -67.078 (epsilon: 0.34)
Frame:73261 | Total games:590 | Mean reward: -73.473 (epsilon: 0.33)
Frame:74780 | Total games:600 | Mean reward: -60.568 (epsilon: 0.33)
Frame:76084 | Total games:610 | Mean reward: -33.579 (epsilon: 0.32)
Frame:77369 | Total games:620 | Mean reward: -63.284 (epsilon: 0.31)
Frame:79356 | Total games:630 | Mean reward: -120.062 (epsilon: 0.30)
Frame:80774 | Total games:640 | Mean reward: -189.486 (epsilon: 0.30)
Frame:82388 | Total games:650 | Mean reward: -110.945 (epsilon: 0.29)
Frame:84646 | Total games:660 | Mean reward: -157.084 (epsilon: 0.28)
Frame:86997 | Total games:670 | Mean reward: -194.650 (epsilon: 0.27)
Frame:89924 | Total games:680 | Mean reward: -96.047 (epsilon: 0.26)
Frame:92910 | Total games:690 | Mean reward: -67.822 (epsilon: 0.25)
Frame:95554 | Total games:700 | Mean reward: -149.096 (epsilon: 0.24)
Frame:97442 | Total games:710 | Mean reward: -91.189 (epsilon: 0.23)
